doc_id,sec_code,period_end,category_key,category_en,category_custom,headcount,total_yen,avg_per_head_yen,fixed_yen,base_yen,performance_yen,bonus_yen,non_monetary_yen,retirement_yen,other_components_yen,other_components,components_reconcile
S100Y9UP,8795,2026-03-31,TotalMember,,1,15.0,431000000.0,28733333,,,,,,,430000000.0,MonthlyCompensationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|ProvisionForBonusesRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|TrustTypeStockCompensationBIPtrustExecutiveCompensationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YA1U,1835,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,7.0,234000000.0,33428571,125000000.0,,87000000.0,,,,22000000.0,PerformanceLinkedShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YA1U,1835,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,17000000.0,17000000,17000000.0,,,,,,,,1
S100YA1U,1835,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,8.0,53000000.0,6625000,53000000.0,,,,,,,,1
S100YA32,7186,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,6.0,114000000.0,19000000,,64000000.0,,,,,48000000.0,NonPerformanceLinkedStockBasedRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|PerformanceLinkedShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|ShortTermPerformanceBasedRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YA32,7186,2026-03-31,DirectorsAppointedAuditAndSupervisoryCommitteeExcludingOutsideMember,,1,1.0,23000000.0,23000000,,23000000.0,,,,,0.0,NonPerformanceLinkedStockBasedRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|PerformanceLinkedShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|ShortTermPerformanceBasedRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YA32,7186,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,2.0,9000000.0,4500000,,9000000.0,,,,,0.0,NonPerformanceLinkedStockBasedRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|PerformanceLinkedShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|ShortTermPerformanceBasedRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YA32,7186,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,8.0,54000000.0,6750000,,54000000.0,,,,,0.0,NonPerformanceLinkedStockBasedRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|PerformanceLinkedShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|ShortTermPerformanceBasedRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YA6U,5906,2026-03-20,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,7.0,159713000.0,22816143,149130000.0,,,,,,10583000.0,RestrictedShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YA6U,5906,2026-03-20,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,10260000.0,10260000,10260000.0,,,,,,,,1
S100YA6U,5906,2026-03-20,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,4.0,7320000.0,1830000,7320000.0,,,,,,,,1
S100YA7J,7380,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,6.0,196000000.0,32666667,,,56000000.0,,,,138000000.0,FixedCompensationFixedAmountCompensationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|SubscriptionRightsToSharesGrantedAsStockRelatedCompensationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YA7J,7380,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,19000000.0,19000000,,,,,,,19000000.0,FixedCompensationFixedAmountCompensationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YA7J,7380,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,4.0,24000000.0,6000000,,,,,,,24000000.0,FixedCompensationFixedAmountCompensationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YA84,8697,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,1.0,45000000.0,45000000,,,,,,,45000000.0,CashRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YA84,8697,2026-03-31,ExecutiveOfficersMember,Executive officers,0,5.0,506000000.0,101200000,,,,207000000.0,,,298000000.0,CashRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|FixedPortionShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|PerformanceLinkedPortionShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YA84,8697,2026-03-31,OutsideDirectorsMember,Outside directors,0,10.0,217000000.0,21700000,,,,,,,217000000.0,CashRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YADW,9040,2026-03-20,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,4.0,71988000.0,17997000,43830000.0,,22800000.0,,,5358000.0,,,1
S100YADW,9040,2026-03-20,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,,,,,,,,,,,,
S100YADW,9040,2026-03-20,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,5.0,9650000.0,1930000,7800000.0,,1200000.0,,,650000.0,,,1
S100YAIC,296A,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,3.0,91500000.0,30500000,91500000.0,,,,,,,,1
S100YAIC,296A,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,4500000.0,4500000,4500000.0,,,,,,,,1
S100YAIC,296A,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,,,,,,,,,,,,
S100YAIC,296A,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,5.0,13200000.0,2640000,13200000.0,,,,,,,,1
S100YAL6,8285,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,12.0,453000000.0,37750000,,253000000.0,147000000.0,,20000000.0,32000000.0,,,1
S100YAL6,8285,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,42000000.0,42000000,,23000000.0,16000000.0,,,2000000.0,,,1
S100YAL6,8285,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,8.0,48000000.0,6000000,,43000000.0,,,,4000000.0,,,1
S100YARY,4373,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,4.0,725000000.0,181250000,725000000.0,,,,,,,,1
S100YARY,4373,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,,,,,,,,,,,,
S100YARY,4373,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,6.0,70000000.0,11666667,70000000.0,,,,,,,,1
S100Y8O1,8334,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,7.0,364000000.0,52000000,209000000.0,,,88000000.0,,,52000000.0,RestrictedShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,0
S100Y8O1,8334,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,2.0,49000000.0,24500000,49000000.0,,,,,,,,1
S100Y8O1,8334,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,7.0,72000000.0,10285714,72000000.0,,,,,,,,1
S100Y992,2802,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,6.0,547000000.0,91166667,,277000000.0,,,,,269000000.0,MediumTermCompanyPerformanceLinkedStockCompensationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|ShortTermCompanyPerformanceLinkedCompensationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100Y992,2802,2026-03-31,OutsideDirectorsMember,Outside directors,0,6.0,131000000.0,21833333,,131000000.0,,,,,,,1
S100Y992,2802,2026-03-31,ExecutiveOfficersMember,Executive officers,0,21.0,1099000000.0,52333333,,589000000.0,,,,,509000000.0,MediumTermCompanyPerformanceLinkedStockCompensationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|ShortTermCompanyPerformanceLinkedCompensationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100Y9RT,5831,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,4.0,663000000.0,165750000,,,,,,,426000000.0,FixedAmountCompensationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|PerformanceBasedRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|RestrictedShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,0
S100Y9RT,5831,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,40000000.0,40000000,,,,,,,40000000.0,FixedAmountCompensationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|OtherRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100Y9RT,5831,2026-03-31,OutsideDirectorsMember,Outside directors,0,5.0,64000000.0,12800000,,,,,,,64000000.0,FixedAmountCompensationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100Y9U0,2753,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,6.0,107000000.0,17833333,107000000.0,,,,3000000.0,,,,0
S100Y9U0,2753,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,,,,,,,,,,,,
S100Y9U0,2753,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,7.0,27000000.0,3857143,27000000.0,,,,,,,,1
S100YA1Y,7857,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,4.0,97000000.0,24250000,97000000.0,,,,,,,,1
S100YA1Y,7857,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,9000000.0,9000000,9000000.0,,,,,,,,1
S100YA1Y,7857,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,4.0,3000000.0,750000,3000000.0,,,,,,,,1
S100YA6H,8001,2026-03-31,DirectorInternalMember,,1,6.0,5637000000.0,939500000,,602000000.0,,1818000000.0,,,3216000000.0,PerformanceLinkedShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|RestrictedShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|SharePriceLinkedBonusesRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YA6H,8001,2026-03-31,OutsideDirectorsMember,Outside directors,0,4.0,93000000.0,23250000,,93000000.0,,,,,,,1
S100YA6H,8001,2026-03-31,AuditAndSupervisoryBoardMembersInternalMember,,1,2.0,160000000.0,80000000,,160000000.0,,,,,,,1
S100YA6H,8001,2026-03-31,OutsideCorporateAuditorsMember,Outside statutory auditors,0,3.0,69000000.0,23000000,,69000000.0,,,,,,,1
S100YAIZ,7164,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,6.0,261000000.0,43500000,,180000000.0,,60000000.0,21000000.0,,,,1
S100YAIZ,7164,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,22000000.0,22000000,,22000000.0,,,,,,,1
S100YAIZ,7164,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,6.0,50000000.0,8333333,,50000000.0,,,,,,,1
S100YAMN,9709,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,2.0,195785000.0,97892500,92400000.0,,103385000.0,,12025000.0,,,,0
S100YAMN,9709,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,19580000.0,19580000,15600000.0,,3980000.0,,,,,,1
S100YAMN,9709,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,7.0,28000000.0,4000000,27600000.0,,400000.0,,,,,,1
S100YAMP,8388,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,8.0,389000000.0,48625000,,,,,,,388000000.0,BaseFeePerformanceBasedRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|BonusesPerformanceBasedRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|ShareBasedPaymentsPerformanceBasedRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YAMP,8388,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,2.0,41000000.0,20500000,,,,,,,41000000.0,BaseFeeFixedRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YAMP,8388,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,6.0,36000000.0,6000000,,,,,,,36000000.0,BaseFeeFixedRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YANQ,8624,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,3.0,179000000.0,59666667,,139000000.0,35000000.0,,1000000.0,,2000000.0,OtherRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YANQ,8624,2026-03-31,OutsideDirectorsMember,Outside directors,0,4.0,79000000.0,19750000,,73000000.0,5000000.0,,,,0.0,OtherRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YAOT,7419,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,6.0,224000000.0,37333333,,158000000.0,,,,,65000000.0,RestrictedShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|ShareOptionRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YAOT,7419,2026-03-31,OutsideDirectorsMember,Outside directors,0,11.0,85000000.0,7727273,,66000000.0,,,,5000000.0,14000000.0,RestrictedShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|ShareOptionRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YAOT,7419,2026-03-31,ExecutiveOfficersMember,Executive officers,0,5.0,73000000.0,14600000,,59000000.0,,,,,13000000.0,RestrictedShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|ShareOptionRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YAOX,7381,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,5.0,131000000.0,26200000,47000000.0,,84000000.0,,40000000.0,,,,0
S100YAOX,7381,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,2.0,6000000.0,3000000,6000000.0,,,,,,,,1
S100YAOX,7381,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,7.0,39000000.0,5571429,39000000.0,,,,,,,,1
S100YAQW,7180,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,10.0,172000000.0,17200000,116000000.0,,32000000.0,,23000000.0,,,,1
S100YAQW,7180,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,3.0,15000000.0,5000000,15000000.0,,,,,,,,1
S100YAQW,7180,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,8.0,43000000.0,5375000,43000000.0,,,,,,,,1
S100YARD,8053,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,6.0,1223000000.0,203833333,,,,253000000.0,,,969000000.0,MonthlyRemunerationRemunerationByCategoryOfDirectorsAndOtherOfficers|RestrictedPerformanceShareUnitBasedRemunerationAfterJune2024RemunerationByCategoryOfDirectorsAndOtherOfficers|RestrictedPerformanceShareUnitBasedRemunerationAfterJune2025RemunerationByCategoryOfDirectorsAndOtherOfficers,1
S100YARD,8053,2026-03-31,OutsideDirectorsExcludingAuditAndSupervisoryCommitteeMembersMember,,1,5.0,116000000.0,23200000,,,,,,,116000000.0,MonthlyRemunerationRemunerationByCategoryOfDirectorsAndOtherOfficers,1
S100YARD,8053,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersMember,,1,11.0,1339000000.0,121727273,,,,253000000.0,,,654000000.0,MonthlyRemunerationRemunerationByCategoryOfDirectorsAndOtherOfficers|RestrictedPerformanceShareUnitBasedRemunerationAfterJune2024RemunerationByCategoryOfDirectorsAndOtherOfficers,0
S100YARD,8053,2026-03-31,DirectorsMember,,1,,,,,,,,,,431000000.0,RestrictedPerformanceShareUnitBasedRemunerationAfterJune2025RemunerationByCategoryOfDirectorsAndOtherOfficers,
S100YARD,8053,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,2.0,81000000.0,40500000,,,,,,,81000000.0,MonthlyRemunerationRemunerationByCategoryOfDirectorsAndOtherOfficers,1
S100YARD,8053,2026-03-31,OutsideDirectorsAuditAndSupervisoryCommitteeMembersMember,,1,3.0,54000000.0,18000000,,,,,,,54000000.0,MonthlyRemunerationRemunerationByCategoryOfDirectorsAndOtherOfficers,1
S100YARD,8053,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersMember,,1,5.0,135000000.0,27000000,,,,,,,135000000.0,MonthlyRemunerationRemunerationByCategoryOfDirectorsAndOtherOfficers,1
S100YARD,8053,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,2.0,25000000.0,12500000,,,,,,,25000000.0,MonthlyRemunerationRemunerationByCategoryOfDirectorsAndOtherOfficers,1
S100YARD,8053,2026-03-31,OutsideCorporateAuditorsMember,Outside statutory auditors,0,3.0,17000000.0,5666667,,,,,,,17000000.0,MonthlyRemunerationRemunerationByCategoryOfDirectorsAndOtherOfficers,1
S100YARD,8053,2026-03-31,AuditorMember,,1,5.0,41000000.0,8200000,,,,,,,41000000.0,MonthlyRemunerationRemunerationByCategoryOfDirectorsAndOtherOfficers,1
S100YATA,6035,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,2.0,103500000.0,51750000,,103500000.0,,,,,,,1
S100YATA,6035,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,,,,,,,,,,,,
S100YATA,6035,2026-03-31,OutsideDirectorsDirectorsWhoAreAuditAndSupervisoryCommitteeMembersMember,,1,6.0,38250000.0,6375000,,38250000.0,,,,,,,1
S100YATP,4997,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,5.0,127000000.0,25400000,,97000000.0,,20000000.0,,,9000000.0,PerformanceLinkedShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YATP,4997,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,30000000.0,30000000,,25000000.0,,5000000.0,,,,,1
S100YATP,4997,2026-03-31,OutsideDirectorsMember,Outside directors,0,6.0,41000000.0,6833333,,29000000.0,,11000000.0,,,,,1
S100YAUM,4743,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,5.0,275598000.0,55119600,,103140000.0,,,,,172458000.0,MonthlyRemunerationRemunerationByCategoryOfDirectorsAndOtherOfficers|ProvisionForDirectorsStockBenefiRemunerationByCategoryOfDirectorsAndOtherOfficers,1
S100YAUM,4743,2026-03-31,OutsideDirectorExcludingAuditAndSupervisoryCommitteeMemberMember,,1,1.0,6000000.0,6000000,,6000000.0,,,,,,,1
S100YAUM,4743,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,17016000.0,17016000,,17016000.0,,,,,,,1
S100YAUM,4743,2026-03-31,OutsideDirectorWhoIsAnAuditAndSupervisoryCommitteeMembersMember,,1,4.0,12060000.0,3015000,,12060000.0,,,,,,,1
S100YAUW,3841,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,2.0,45400000.0,22700000,45400000.0,,,,,,,,1
S100YAUW,3841,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,4200000.0,4200000,4200000.0,,,,,,,,1
S100YAUW,3841,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,3.0,10800000.0,3600000,10800000.0,,,,,,,,1
S100YAVM,7167,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,6.0,72000000.0,12000000,,52000000.0,5000000.0,,14000000.0,,,,1
S100YAVM,7167,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,2.0,46000000.0,23000000,,46000000.0,,,,,,,1
S100YAVM,7167,2026-03-31,OutsideDirectorsMember,Outside directors,0,6.0,46000000.0,7666667,,46000000.0,,,,,,,1
S100YAVT,8031,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,8.0,2491000000.0,311375000,,595000000.0,,828000000.0,,,1068000000.0,PerformanceLinkedShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|StockCompensationTenureLinkedRemunerationByCategoryOfDirectorsAndOtherOfficers,1
