doc_id,edinet_code,sec_code,listed,industry,company_ja,company_en,period_end,filing_date,representative,board_size,male_officers,female_officers,female_ratio_filed,female_ratio_calc,officers_tagged,officers_untagged,avg_age,avg_tenure,avg_salary_yen,female_managers_ratio,gender_pay_gap_all,male_childcare_leave,pay_total_yen,named_pay_count,status,detail
S100YLGZ,E33005,6545,listed,サービス業,株式会社インターネットインフィニティー,internet infinity INC.,2026-03-31,2026-06-26,代表取締役社長 別宮 圭一,8,8.0,,,,,,41.3,6.6,6240823.0,,,,86546000.0,0,clean,
S100YLH5,E04352,,unlisted,倉庫・運輸関連,東京湾横断道路株式会社,TRANS-TOKYO BAY HIGHWAY CORPORATION,2026-03-31,2026-06-26,代表取締役社長 梅 木 秀 郎,0,,,,,,,,,,,,,,0,no_tagged_board,officers table is TextBlock only
S100YLHM,E00724,7868,listed,その他製品,株式会社広済堂ホールディングス,"KOSAIDO Holdings Co., Ltd.",2026-03-31,2026-06-26,代表取締役社長 常盤 誠,10,9.0,1.0,0.1,0.1,10.0,0.0,45.3,11.8,6548000.0,0.154,0.727,,76000000.0,0,clean,
S100YLHU,E02390,6961,listed,電気機器,株式会社エンプラス,ENPLAS CORPORATION,2026-03-31,2026-06-26,代表取締役社長 横田 大輔,8,7.0,1.0,0.125,0.125,8.0,0.0,40.8,14.6,6804000.0,0.106,0.787,,306000000.0,1,clean,
S100YLHV,E00640,7820,listed,その他製品,ニホンフラッシュ株式会社,"NIHON FLUSH CO.,LTD.",2026-03-31,2026-06-26,代表取締役社長 髙橋 栄二,10,9.0,1.0,0.1,0.1,10.0,0.0,39.1,12.3,4795000.0,0.0,0.757,,142944000.0,0,clean,
S100YLI5,E04191,9072,listed,陸運業,ニッコンホールディングス株式会社,"NIKKON Holdings Co.,Ltd.",2026-03-31,2026-06-26,代表取締役社長 黒 岩 正 勝,11,9.0,2.0,0.18,0.1818,11.0,0.0,42.2,14.2,6164000.0,,,,237000000.0,0,clean,
S100YLIH,E02650,8123,listed,卸売業,川辺株式会社,"T.KAWABE&amp;CO.,LTD.",2026-03-31,2026-06-26,代表取締役社長 岡野 将之,9,8.0,1.0,0.1111,0.1111,9.0,0.0,48.0,16.0,4966131.0,0.125,0.441,,63885000.0,0,clean,
S100YLIO,E04118,,unlisted,陸運業,豊橋鉄道株式会社,"Toyohashi Railroad Co.,Ltd.",2026-03-31,2026-06-26,取締役社長 松下 明,0,,,,,,,,,,,,,,0,no_tagged_board,officers table is TextBlock only
S100YLIQ,E38427,7119,listed,小売業,株式会社ハルメクホールディングス,"halmek holdings Co.,Ltd.",2026-03-31,2026-06-23,代表取締役社長 宮澤 孝夫,9,7.0,2.0,0.222,0.2222,9.0,0.0,46.2,6.9,8388000.0,,,,158000000.0,0,clean,
S100YLJD,E03233,7416,listed,小売業,株式会社はるやまホールディングス,Haruyama Holdings Inc.,2026-03-31,2026-06-26,代表取締役会長兼社長 治山 正史,7,7.0,,,,,,43.0,6.3,5515000.0,0.429,0.731,,91396000.0,0,clean,
S100YLJH,E04679,,unlisted,サービス業,株式会社 出水ゴルフクラブ,"IZUMI GOLF CLUB CO,.LTD",2026-03-31,2026-06-26,代表取締役社長 中村 周一,0,,,,,,,,,,,,,,0,no_tagged_board,officers table is TextBlock only
S100YLJZ,E04127,,unlisted,陸運業,福井鉄道株式会社,"FUKUI RAILWAY CO.,LTD.",2026-03-31,2026-06-26,代表取締役社長 吉川 幸文,0,,,,,,,,,,,,,,0,no_tagged_board,officers table is TextBlock only
S100YLK4,E02871,7555,listed,卸売業,株式会社大田花き,"Ota Floriculture Auction Co.,Ltd.",2026-03-31,2026-06-26,代表執行役社長 萩原 正臣,9,14.0,2.0,0.13,0.2222,16.0,7.0,43.2,17.5,6511000.0,0.1,,,115000000.0,0,clean,
S100YLK6,E33011,3561,listed,小売業,株式会社力の源ホールディングス,"CHIKARANOMOTO HOLDINGS Co.,Ltd.",2026-03-31,2026-06-26,代表取締役社長兼CEO 山根 智之,6,5.0,1.0,0.167,0.1667,6.0,0.0,38.7,4.85,5259000.0,0.25,0.448,,106427000.0,0,clean,
S100YLKM,E03568,8361,listed,銀行業,株式会社大垣共立銀行,"The Ogaki Kyoritsu Bank, Ltd.",2025-03-31,2025-06-20,取締役頭取 林 敬治,13,12.0,1.0,0.076,0.0769,13.0,0.0,39.2,16.6,6572000.0,0.051,0.517,,342000000.0,0,clean,
S100YLLM,E02185,5644,listed,鉄鋼,株式会社メタルアート,METALART CORPORATION,2026-03-31,2026-06-26,代表取締役社長 友 岡 正 明,8,6.0,2.0,0.25,0.25,8.0,0.0,43.7,17.1,6147000.0,0.058,0.757,,139000000.0,0,clean,
S100YLLZ,E02172,7247,listed,輸送用機器,株式会社ミクニ,MIKUNI CORPORATION,2026-03-31,2026-06-26,代表取締役社長 生田 久貴,13,11.0,2.0,0.153,0.1538,13.0,0.0,43.1,19.8,6112643.0,0.026,0.726,,245000000.0,0,clean,
S100YLMG,E01904,6996,listed,電気機器,ニチコン株式会社,NICHICON CORPORATION,2026-03-31,2026-06-26,代表取締役社長 森 克彦,12,10.0,2.0,0.17,0.1667,12.0,0.0,45.5,8.9,6913636.0,0.053,0.597,,262000000.0,0,clean,
S100YLN8,E00839,4222,listed,化学,児玉化学工業株式会社,"KODAMA CHEMICAL INDUSTRY CO., LTD.",2026-03-31,2026-06-26,代表取締役社長 北村 以知雄,8,7.0,1.0,0.125,0.125,8.0,0.0,46.7,16.1,5200000.0,0.045,0.744,,84357000.0,0,clean,
S100YLOF,E22464,,unlisted,不動産業,株式会社岐阜中濃土地建物,"GIFU CHUNO TOCHITATEMONO CO.,LTD.",2026-03-31,2026-06-26,代表取締役 久世 忠雄,0,,,,,,,,,,,,,,0,no_tagged_board,officers table is TextBlock only
S100YLOZ,E08587,,unlisted,陸運業,日本貨物鉄道株式会社,Japan Freight Railway Company,2026-03-31,2026-06-26,代表取締役社長兼社長執行役員 犬飼 新,0,,,,,,,,,,,,,,0,no_tagged_board,officers table is TextBlock only
S100YLPB,E32204,3504,listed,繊維製品,株式会社丸八ホールディングス,"MARUHACHI HOLDINGS CO., LTD.",2026-03-31,2026-06-26,代表取締役社長 樋口 宗夫,8,8.0,,,,,,41.2,7.9,5204000.0,,,,139860000.0,0,clean,
S100YLPJ,E31694,,unlisted,サービス業,株式会社アクアライン,Aqualine Ltd.,2026-02-28,2026-06-01,代表取締役社長 楯 広長,0,6.0,1.0,0.14,,7.0,,42.9,6.2,4273000.0,,,,57986000.0,0,no_tagged_board,officers table is TextBlock only
S100YLQS,E04636,,unlisted,サービス業,株式会社 筑波ゴルフコース,"TSUKUBA GOLF COURSE CO., LTD.",2026-03-31,2026-06-26,代表取締役社長 山 下 恒 司,0,,,,,,,,,,,,,,0,no_tagged_board,officers table is TextBlock only
S100YLRB,E32200,3932,listed,情報・通信業,株式会社アカツキ,Akatsuki Inc.,2026-03-31,2026-06-26,代表取締役社長 香田 哲朗,9,7.0,2.0,0.222,0.2222,9.0,0.0,37.8,6.7,9263000.0,,,,140000000.0,0,clean,
S100YLRR,E02051,6832,listed,電気機器,アオイ電子株式会社,"AOI ELECTRONICS CO.,LTD.",2026-03-31,2026-06-26,取締役社長 木下 和洋,9,8.0,1.0,0.111,0.1111,9.0,0.0,42.4,17.2,4809061.0,0.015,0.657,,122729000.0,0,clean,
S100YLS8,E03847,8766,listed,保険業,東京海上ホールディングス株式会社,"Tokio Marine Holdings, Inc.",2026-03-31,2026-06-26,取締役社長 小池 昌洋,18,13.0,5.0,0.278,0.2778,18.0,0.0,42.4,14.8,14871103.0,,,,2240000000.0,5,clean,
S100YLSB,E30918,3694,listed,情報・通信業,株式会社オプティム,OPTiM CORPORATION,2026-03-31,2026-06-26,代表取締役社長 菅谷 俊二,9,8.0,1.0,0.111,0.1111,9.0,0.0,33.4,5.7,6229000.0,0.063,0.689,,72540000.0,0,clean,
S100YLT6,E05573,3803,listed,情報・通信業,イメージ情報開発株式会社,Image Information Inc.,2026-03-31,2026-06-26,代表取締役社長 半田 基実,8,6.0,2.0,0.25,0.25,8.0,0.0,58.0,3.0,4984000.0,,,,22565000.0,0,clean,
S100YLT7,E01718,6428,listed,機械,株式会社オーイズミ,OIZUMI Corporation,2026-03-31,2026-06-26,代表取締役社長 大 泉 秀 治,8,7.0,1.0,0.125,0.125,8.0,0.0,44.9,17.3,5374000.0,,,,194297000.0,0,clean,
S100YLTB,E01514,,unlisted,輸送用機器,株式会社豊田自動織機,TOYOTA INDUSTRIES CORPORATION,2026-03-31,2026-06-26,取締役社長 伊 藤 浩 一,7,6.0,1.0,0.14,0.1429,7.0,0.0,40.8,17.9,8933945.0,0.023,0.68,,546000000.0,0,clean,
S100YLTM,E03823,,unlisted,保険業,東京海上日動火災保険株式会社,"Tokio Marine &amp; Nichido Fire Insurance Co., Ltd.",2026-03-31,2026-06-26,取締役社長 城田 宏明,0,,,,,,,,,,,,,,0,no_tagged_board,officers table is TextBlock only
S100YLTN,E02226,7273,listed,輸送用機器,株式会社イクヨ,"IKUYO CO.,LTD.",2026-03-31,2026-06-26,代表取締役社長 孫 峰,11,6.0,5.0,0.45,0.4545,11.0,0.0,41.2,16.8,6839000.0,,,,117180000.0,0,clean,
S100YLU7,E02489,3851,listed,情報・通信業,株式会社日本一ソフトウェア,"Nippon Ichi Software, Inc.",2026-03-31,2026-06-26,代表取締役社長 猿橋 健蔵,8,8.0,,,,,,35.7,8.3,3971810.0,,,,82771000.0,0,clean,
S100YLUK,E38191,5247,listed,情報・通信業,株式会社BTM,"BTM, Inc.",2026-03-31,2026-06-26,代表取締役社長兼CEO 田口 雅教,7,7.0,,,,,,35.9,3.8,4951000.0,0.125,,,70352000.0,0,clean,
S100YLUW,E01987,6819,listed,サービス業,伊豆シャボテンリゾート株式会社,"Izu Shaboten Resort Co.,Ltd",2026-03-31,2026-06-26,代表取締役社長 吉村 浩太郎,10,8.0,2.0,0.2,0.2,10.0,0.0,33.4,6.8,4725817.0,,,,36948000.0,0,clean,
S100YLV8,E03355,2666,listed,小売業,株式会社オートウェーブ,"AUTOWAVE CO.,LTD.",2026-03-31,2026-06-26,代表取締役社長 廣岡 大介,7,6.0,1.0,0.143,0.1429,7.0,0.0,44.0,11.8,5231603.0,0.043,0.312,,65586000.0,0,clean,
S100YLV9,E23871,6629,listed,電気機器,テクノホライゾン株式会社,"TECHNO HORIZON CO.,LTD.",2026-03-31,2026-06-26,代表取締役社長 野 村 拡 伸,9,9.0,0.0,0.0,0.0,9.0,0.0,45.8,4.4,5246000.0,0.122,0.618,,79950000.0,0,clean,
S100YLVB,E02172,7247,listed,輸送用機器,株式会社ミクニ,MIKUNI CORPORATION,2022-03-31,2022-06-28,代表取締役社長 生田 久貴,14,12.0,2.0,0.143,0.1429,14.0,0.0,41.7,18.67,5666451.0,,,,257000000.0,0,clean,
S100YLVF,E27585,4978,listed,化学,株式会社リプロセル,ReproCELL Incorporated,2026-03-31,2026-06-26,代表取締役社長 横山 周史,6,6.0,0.0,,0.0,6.0,0.0,34.2,5.0,6147669.0,,,,81043000.0,0,clean,
S100YLVL,E02172,7247,listed,輸送用機器,株式会社ミクニ,MIKUNI CORPORATION,2023-03-31,2023-06-28,代表取締役社長 生田 久貴,14,12.0,2.0,0.143,0.1429,14.0,0.0,42.12,19.06,5850639.0,,,,273000000.0,0,clean,
S100YLVW,E02172,7247,listed,輸送用機器,株式会社ミクニ,MIKUNI CORPORATION,2024-03-31,2024-06-26,代表取締役社長 生田 久貴,14,12.0,2.0,0.143,0.1429,14.0,0.0,42.5,19.5,5922200.0,0.023,0.677,,283000000.0,0,clean,
S100YLVZ,E34725,7062,listed,サービス業,株式会社フレアス,"Fureasu Co.,Ltd.",2026-03-31,2026-06-26,代表取締役社長CEO 澤登 拓,6,6.0,0.0,0.0,0.0,6.0,0.0,44.4,5.7,4200000.0,0.318,0.833,,67808000.0,0,clean,
S100YLW0,E02172,7247,listed,輸送用機器,株式会社ミクニ,MIKUNI CORPORATION,2025-03-31,2025-06-26,代表取締役社長 生田 久貴,12,10.0,2.0,0.167,0.1667,12.0,0.0,42.8,19.5,5981854.0,0.027,0.709,,525000000.0,1,clean,
S100YLWW,E03451,3358,listed,小売業,Trailhead Global Holdings株式会社(旧会社名 ワイエスフード株式会社),"Trailhead Global Holdings, Inc.(旧英訳名 Y.S.FOOD CO.,LTD.)",2026-03-31,2026-06-26,代表取締役社長 高田 十光,8,7.0,1.0,0.143,0.125,8.0,0.0,,,,,,,50670000.0,0,partial,G2 female ratio filed 0.143 vs recomputed 0.1250
S100YLWX,E00711,7946,listed,その他製品,株式会社光陽社,KOYOSHA INC.,2026-03-31,2026-06-26,代表取締役社長 犬養 岬太,9,9.0,,,,,,48.23,17.58,4920235.0,0.057,,,61428000.0,0,clean,
S100YLXQ,E31367,3133,listed,小売業,株式会社海帆,"kaihan co.,Ltd.",2026-03-31,2026-06-26,代表取締役社長 守田 直貴,6,5.0,1.0,0.167,0.1667,6.0,0.0,38.9,3.0,3995517.0,,,,104700000.0,0,clean,
S100YLXT,E01420,5966,listed,金属製品,京都機械工具株式会社,"KYOTO TOOL CO.,LTD.",2021-03-31,2021-06-28,代表取締役社長 田中 滋,8,8.0,,,,,,40.3,17.0,5377809.0,,,,188641000.0,0,clean,
S100YLY9,E00909,4623,listed,化学,株式会社アサヒペン,ASAHIPEN CORPORATION,2026-03-31,2026-06-26,代表取締役社長 澤田 耕吾,11,11.0,,,,,,44.8,16.6,5544908.0,0.051,,,149061000.0,0,clean,
S100YLYD,E04343,,unlisted,倉庫・運輸関連,日本自動車ターミナル株式会社,"Japan Motor Terminal Co.,Ltd.",2026-03-31,2026-06-26,代表取締役社長 黒沼 靖,0,,,,,,,,,,,,,,0,no_tagged_board,officers table is TextBlock only
S100YLYN,E01420,5966,listed,金属製品,京都機械工具株式会社,"KYOTO TOOL CO.,LTD.",2022-03-31,2022-06-27,代表取締役社長 田中 滋,8,8.0,,,,,,40.9,17.1,5715368.0,,,,201843000.0,0,clean,
S100YLZ1,E03304,7578,listed,小売業,株式会社ニチリョク,"NICHIRYOKU CO.,LTD.",2022-03-31,2022-06-27,代表取締役社長 杉本 卓士,10,9.0,1.0,0.1,0.1,10.0,0.0,46.4,9.8,5496000.0,,,,95493000.0,0,clean,
S100YLZ8,E01420,5966,listed,金属製品,京都機械工具株式会社,"KYOTO TOOL CO.,LTD.",2023-03-31,2023-06-26,代表取締役社長 田中 滋,8,8.0,,,,,,40.3,17.0,5791782.0,,,,196254000.0,0,clean,
S100YLZK,E01646,,unlisted,機械,水道機工株式会社,"SUIDO KIKO KAISHA,LTD.",2026-03-31,2026-06-26,代表取締役社長 古川 徹,10,9.0,1.0,0.1,0.1,10.0,0.0,43.3,13.0,7981646.0,0.0,0.674,,241000000.0,0,clean,
S100YLZO,E03304,7578,listed,小売業,株式会社ニチリョク,"NICHIRYOKU CO.,LTD.",2023-03-31,2023-06-29,代表取締役社長 杉本 卓士,11,9.0,2.0,0.182,0.1818,11.0,0.0,48.1,8.7,5163000.0,,,,91799000.0,0,clean,
S100YLZQ,E26842,3175,listed,小売業,株式会社エー・ピーホールディングス,"AP HOLDINGS CO.,LTD.",2026-03-31,2026-06-26,代表取締役会長 兼 社長 米山 久,7,6.0,1.0,0.143,0.1429,7.0,0.0,43.3,9.4,5249000.0,0.607,0.791,,100000.0,0,clean,
S100YLZR,E01420,5966,listed,金属製品,京都機械工具株式会社,"KYOTO TOOL CO.,LTD.",2024-03-31,2024-06-27,代表取締役社長 田中 滋,8,8.0,,,,,,40.6,17.1,5939476.0,,,,193910000.0,0,clean,
S100YM04,E01420,5966,listed,金属製品,京都機械工具株式会社,"KYOTO TOOL CO.,LTD.",2025-03-31,2025-09-16,代表取締役社長 伊吹 和彦,8,8.0,,,,,,40.9,17.1,5877512.0,,,,165643000.0,0,clean,
S100YM0K,E03304,7578,listed,小売業,株式会社ニチリョク,"NICHIRYOKU CO.,LTD.",2024-03-31,2024-06-27,代表取締役社長 杉本 卓士,12,9.0,3.0,0.25,0.25,12.0,0.0,46.0,7.4,5037000.0,,,,92978000.0,0,clean,
S100YM11,E03304,7578,listed,小売業,株式会社ニチリョク,"NICHIRYOKU CO.,LTD.",2025-03-31,2025-06-27,代表取締役社長 渡邊 将志,13,11.0,2.0,0.154,0.1538,13.0,0.0,44.8,5.8,4548000.0,,,,92223000.0,0,clean,
S100YM13,E02538,,unlisted,卸売業,株式会社トーハン,TOHAN CORPORATION,2026-03-31,2026-06-26,代表取締役社長 大西 良文,0,,,,,,,,,,,,,,0,no_tagged_board,officers table is TextBlock only
S100YM1I,E04858,9685,listed,情報・通信業,KYCOMホールディングス株式会社,"KYCOM HOLDINGS CO., LTD.",2026-03-31,2026-06-26,代表取締役社長 吉村 仁博,10,10.0,0.0,0.0,0.0,10.0,0.0,57.3,5.58,4420000.0,0.033,0.555,,55200000.0,0,clean,
S100YM22,E00175,1866,listed,建設業,北野建設株式会社,KITANO CONSTRUCTION CORP.,2026-03-31,2026-06-26,代表取締役会長兼社長 北野 貴裕,9,8.0,1.0,0.111,0.1111,9.0,0.0,44.5,15.9,9298000.0,0.051,0.584,,338000000.0,1,clean,
S100YM27,E37194,7383,listed,情報・通信業,株式会社ネットプロテクションズホールディングス,"Net Protections Holdings, Inc.",2026-03-31,2026-06-26,代表取締役社長 柴田 紳,10,9.0,2.0,0.1818,0.2,11.0,1.0,38.4,2.6,11661379.0,,,,216726000.0,0,clean,
S100YM2W,E02711,9849,listed,卸売業,株式会社共同紙販ホールディングス,KYODO PAPER HOLDINGS,2026-03-31,2026-06-26,代表取締役会長 郡司 勝美,8,8.0,,,,,,51.7,24.1,4973463.0,0.179,0.805,,87110000.0,0,clean,
S100YM3K,E01766,6702,listed,電気機器,富士通株式会社,Fujitsu Limited,2026-03-31,2026-06-26,代表取締役社長 時田 隆仁,13,10.0,3.0,0.231,0.2308,13.0,0.0,42.7,17.6,10122665.0,0.131,0.792,,1984000000.0,4,clean,
S100YM3U,E02826,7463,listed,卸売業,株式会社アドヴァングループ,"ADVAN GROUP CO., LTD.",2026-03-31,2026-06-26,代表取締役社長 末次 廣明,9,8.0,1.0,0.111,0.1111,9.0,0.0,40.24,13.54,6635323.0,0.171,,,116280000.0,0,clean,
S100YM56,E41152,477A,listed,サービス業,株式会社スタートライン,"Startline CO.,LTD.",2026-03-31,2026-06-26,代表取締役社長 西村 賢治,9,8.0,1.0,0.111,0.1111,9.0,0.0,34.6,3.7,4325863.0,0.367,0.751,,104550000.0,0,clean,
S100YM5Z,E02403,6412,listed,機械,株式会社平和,Heiwa Corporation,2026-03-31,2026-06-26,代表取締役社長 嶺井 勝也,13,11.0,2.0,0.15,0.1538,13.0,0.0,45.1,18.5,6597192.0,,0.833,,193000000.0,0,clean,
S100YM7I,E05452,1711,listed,建設業,株式会社SDSホールディングス,"SDS HOLDINGS Co.,Ltd.",2026-03-31,2026-06-26,代表取締役社長 渡辺 悠介,8,8.0,,,,,,51.8,11.29,6934000.0,0.333,,,50850000.0,0,clean,
S100YM7M,E27059,6072,listed,サービス業,地盤ネットホールディングス株式会社,"Jibannet Holdings Co., Ltd.",2026-03-31,2026-06-26,代表取締役社長 荒 川 高 広,9,6.0,3.0,0.333,0.3333,9.0,0.0,40.5,5.3,7160000.0,,,,89881000.0,0,clean,
S100YM8I,E03815,8698,listed,証券、商品先物取引業,マネックスグループ株式会社,"Monex Group, Inc.",2026-03-31,2026-06-26,代表執行役社長 清明 祐子,11,12.0,5.0,0.294,0.4545,17.0,6.0,43.5,4.7,9426622.0,0.167,0.804,,542000000.0,4,clean,
S100YMA3,E35341,7078,listed,サービス業,INCLUSIVE Holdings株式会社2025年10月1日付で商号の登記上の表記を「INCLUSIVE株式会社」から「INCLUSIVE Holdings株式会社」に変更いたしました。,INCLUSIVE Holdings Inc.,2026-03-31,2026-06-26,代表取締役社長 木村 美樹,11,8.0,3.0,0.273,0.2727,11.0,0.0,36.4,3.9,6062000.0,0.25,,,154622000.0,0,clean,
S100YMA4,E05544,2467,listed,サービス業,株式会社VLCセキュリティ(旧会社名 株式会社バルクホールディングス),"VLC SECURITY CO.,LTD.(旧英訳名 VLC HOLDINGS CO.,LTD.)(注)2025年6月25日開催の第32回定時株主総会の決議により、2025年10月6日から会社名を上記のとおり変更いたしました。",2026-03-31,2026-06-26,代表取締役社長兼CEO 石原 紀彦,6,6.0,0.0,0.0,0.0,6.0,0.0,48.3,4.5,9570000.0,,,,,0,clean,
S100YMAO,E03670,8554,listed,銀行業,株式会社 南日本銀行,"The Minami-Nippon Bank,Ltd.",2026-03-31,2026-06-23,取締役頭取 田中 暁爾,13,12.0,1.0,0.076,0.0769,13.0,0.0,38.5,15.5,6199000.0,0.0988,0.562,,189000000.0,0,clean,
S100YMBT,E02459,7851,listed,その他製品,カワセコンピュータサプライ株式会社,"KAWASE COMPUTER SUPPLIES CO., LTD.",2026-03-31,2026-06-26,代表取締役社長 川瀬 啓輔,6,6.0,0.0,0.0,0.0,6.0,0.0,43.4,12.8,4415000.0,,,,68849000.0,0,clean,
S100YMC0,E27894,3909,listed,サービス業,株式会社ショーケース,Showcase Inc.,2026-03-31,2026-06-26,代表取締役社長 松本 高一,7,7.0,,,,,,36.2,6.6,5504000.0,,,,48750000.0,0,clean,
S100YMC7,E34326,5571,listed,情報・通信業,エキサイトホールディングス株式会社,"Excite Holdings Co., Ltd.",2026-03-31,2026-06-26,代表取締役社長CEO 西條 晋一,6,4.0,2.0,0.333,0.3333,6.0,0.0,39.9,6.8,7080000.0,0.4,0.697,,73000000.0,0,clean,
S100XQ6A,E02337,7709,listed,精密機器,クボテック株式会社,KUBOTEK CORPORATION,2026-03-31,2026-06-29,取締役社長 前 田 忠 和,7,4.0,3.0,0.429,0.4286,7.0,0.0,55.8,22.5,5883000.0,,,,22806000.0,0,clean,
S100Y49A,E03841,,unlisted,保険業,北海道建設業信用保証株式会社,"Hokkaido Construction Surety Co.,Ltd.",2026-03-31,2026-06-29,取締役社長 和 泉 晶 裕,0,,,,,,,,,,,,,,0,no_tagged_board,officers table is TextBlock only
S100YCG3,E39737,254A,listed,その他金融業,AIフュージョンキャピタルグループ株式会社,AI FUSION CAPITAL GROUP CORP.,2026-03-31,2026-06-29,代表取締役社長 澤田 大輔,6,6.0,,,,,,46.8,0.8,7238315.0,,,,76800000.0,0,clean,
S100YDYA,E05719,3858,listed,情報・通信業,株式会社ユビキタスAI,Ubiquitous AI Corporation,2026-03-31,2026-06-29,代表取締役社長 CEO 大吉 裕太,7,6.0,1.0,0.143,0.1429,7.0,0.0,48.0,10.3,7229000.0,0.0,0.619,,90600000.0,0,clean,
S100YEN4,E03861,,unlisted,不動産業,ダイビル株式会社,DAIBIRU CORPORATION,2026-03-31,2026-06-29,代表取締役社長執行役員 鍬 田 博 文,6,6.0,,,,,,38.6,9.5,10632000.0,0.152,,,,0,clean,
S100YFG1,E04522,,unlisted,電気・ガス業,四国ガス株式会社,"SHIKOKUGAS CO., LTD.",2026-03-31,2026-06-29,代表取締役社長 瀧 口 透,0,,,,,,,,,,,,,,0,no_tagged_board,officers table is TextBlock only
S100YFI5,E04137,,unlisted,陸運業,島原鉄道株式会社,"Shimabara Railroad Co.,Ltd.",2026-03-31,2026-06-29,代表取締役社長 山中 剛,0,,,,,,,,,,,,,,0,no_tagged_board,officers table is TextBlock only
S100YFLU,E37914,5133,listed,卸売業,株式会社テリロジーホールディングス,Terilogy Holdings Corporation,2025-03-31,2025-06-26,代表取締役社長 鈴木 達,8,8.0,,,,,,40.1,2.1,5513000.0,,,,68141000.0,0,clean,
S100YHFW,E00585,3011,listed,小売業,株式会社バナーズ,"BANNERS CO.,LTD.",2026-03-31,2026-06-29,代表取締役社長 小林 由佳,7,5.0,2.0,0.286,0.2857,7.0,0.0,47.6,8.8,4147598.0,,,,14640000.0,0,clean,
S100YIDG,E03837,,unlisted,保険業,西日本建設業保証株式会社,"West Japan Construction Surety Co., Ltd.",2026-03-31,2026-06-29,取締役社長 金 井 甲,0,,,,,,,,,,,,,,0,no_tagged_board,officers table is TextBlock only
