doc_id,sec_code,period_end,person_key,name_en,consolidated_pay_yen,voluntary_below_100m,on_board_at_filing
S100Y7XO,6058,2026-02-28,nishie-keiji,Nishie Keiji,163000000,0,1
S100Y7XO,6058,2026-02-28,kiryu-saori,Kiryu Saori,126000000,0,1
S100Y8UO,7236,2026-03-31,miyazaki-tomio,Miyazaki Tomio,120000000,0,1
S100Y90T,7741,2026-03-31,ikeda-eiichiro,Ikeda Eiichiro,562000000,0,1
S100Y90T,7741,2026-03-31,hirooka-ryo,Hirooka Ryo,299000000,0,1
S100Y90T,7741,2026-03-31,augustine-yee,Augustine Yee,222000000,0,0
S100Y935,8061,2026-03-31,sakurai-akihiko,Sakurai Akihiko,136000000,0,1
S100Y9EI,2768,2026-03-31,fujimoto-masayoshi,Fujimoto Masayoshi,201000000,0,1
S100Y9EI,2768,2026-03-31,uemura-kosuke,Uemura Kosuke,227000000,0,1
S100Y8NY,7203,2026-03-31,toyoda-akio,Toyoda Akio,2113000000,0,1
S100Y8NY,7203,2026-03-31,sato-koji,Sato Koji,803000000,0,1
S100Y8NY,7203,2026-03-31,nakajima-hiroki,Nakajima Hiroki,476000000,0,1
S100Y8NY,7203,2026-03-31,miyazaki-yoichi,Miyazaki Yoichi,481000000,0,1
S100Y9P7,9143,2026-03-31,kuriwada-eiichi,Kuriwada Eiichi,348000000,0,1
S100Y9P7,9143,2026-03-31,matsumoto-hidekazu,Matsumoto Hidekazu,148000000,0,1
S100Y9UW,2664,2026-03-15,kawachi-shinji,Kawachi Shinji,122000000,0,1
S100Y9T1,6902,2026-03-31,arima-koji,Arima Koji,243000000,0,1
S100Y9T1,6902,2026-03-31,hayashi-shinnosuke,Hayashi Shinnosuke,310000000,0,1
S100Y9T1,6902,2026-03-31,matsui-yasushi,Matsui Yasushi,158000000,0,1
S100Y9T1,6902,2026-03-31,yamazaki-yasuhiko,Yamazaki Yasuhiko,158000000,0,1
S100YA84,8697,2026-03-31,yamaji-hiromi,Yamaji Hiromi,199000000,0,1
S100YA84,8697,2026-03-31,iwanaga-moriyuki,Iwanaga Moriyuki,156000000,0,0
S100YA84,8697,2026-03-31,yokoyama-ryusuke,Yokoyama Ryusuke,122000000,0,0
S100YA84,8697,2026-03-31,futagi-satoshi,Futagi Satoshi,121000000,0,0
S100YA84,8697,2026-03-31,konuma-yasuyuki,Konuma Yasuyuki,114000000,0,0
S100YARY,4373,2026-03-31,kaneko-hideki,Kaneko Hideki,255000000,0,1
S100YARY,4373,2026-03-31,sukema-kozo,Sukema Kozo,185000000,0,1
S100YARY,4373,2026-03-31,soda-masataka,Soda Masataka,185000000,0,1
S100YARY,4373,2026-03-31,enosawa-keisuke,Enosawa Keisuke,100000000,0,1
S100Y992,2802,2026-03-31,nakamura-shigeo,Nakamura Shigeo,183000000,0,1
S100Y992,2802,2026-03-31,sakakura-ichiro,Sakakura Ichiro,112000000,0,0
S100Y992,2802,2026-03-31,kira-ikuo,Kira Ikuo,103000000,0,0
S100Y992,2802,2026-03-31,lish-michael,Lish Michael,146000000,0,0
S100Y9RT,5831,2026-03-31,nakanishi-katsunori,Nakanishi Katsunori,143000000,0,1
S100Y9RT,5831,2026-03-31,shibata-hisashi,Shibata Hisashi,143000000,0,1
S100Y9RT,5831,2026-03-31,yagi-minoru,Yagi Minoru,131000000,0,1
S100YA6H,8001,2026-03-31,okafuji-masahiro,Okafuji Masahiro,1984000000,0,1
S100YA6H,8001,2026-03-31,ishii-keita,Ishii Keita,1078000000,0,1
S100YA6H,8001,2026-03-31,kobayashi-fumihiko,Kobayashi Fumihiko,752000000,0,0
S100YA6H,8001,2026-03-31,hachimura-tsuyoshi,Hachimura Tsuyoshi,743000000,0,0
S100YA6H,8001,2026-03-31,tsubai-hiroyuki,Tsubai Hiroyuki,823000000,0,1
S100YA6H,8001,2026-03-31,naka-hiroyuki,Naka Hiroyuki,257000000,0,1
S100YARD,8053,2026-03-31,hyodo-masayuki,Hyodo Masayuki,245000000,0,1
S100YARD,8053,2026-03-31,nambu-toshikazu,Nambu Toshikazu,181000000,0,1
S100YARD,8053,2026-03-31,ueno-shingo,Ueno Shingo,379000000,0,1
S100YARD,8053,2026-03-31,seishima-takayuki,Seishima Takayuki,198000000,0,1
S100YARD,8053,2026-03-31,morooka-reiji,Morooka Reiji,196000000,0,1
S100YATA,6035,2026-03-31,terashita-shirou,Terashita Shirou,117000000,0,1
S100YAVT,8031,2026-03-31,yasunaga-tatsuo,Yasunaga Tatsuo,538000000,0,1
S100YAVT,8031,2026-03-31,hori-kenichi,Hori Kenichi,762000000,0,1
S100YAVT,8031,2026-03-31,takemasu-yoshiaki,Takemasu Yoshiaki,346000000,0,1
S100YAVT,8031,2026-03-31,shigeta-tetsuya,Shigeta Tetsuya,345000000,0,1
S100YAVT,8031,2026-03-31,nakai-kazumasa,Nakai Kazumasa,271000000,0,1
S100YAVT,8031,2026-03-31,fukuda-tetsuya,Fukuda Tetsuya,261000000,0,1
S100YAWO,7259,2026-03-31,yoshida-moritaka,Yoshida Moritaka,277000000,0,1
S100YAWO,7259,2026-03-31,ito-shintaro,Ito Shintaro,102000000,0,1
S100YAY4,8002,2026-03-31,kakinoki-masumi,Kakinoki Masumi,581000000,0,1
S100YAY4,8002,2026-03-31,omoto-masayuki,Omoto Masayuki,415000000,0,1
S100YAY4,8002,2026-03-31,oikawa-kenichiro,Oikawa Kenichiro,188000000,0,1
S100YAY4,8002,2026-03-31,furuya-takayuki,Furuya Takayuki,281000000,0,1
S100YAY4,8002,2026-03-31,kokubu-fumiya,Kokubu Fumiya,179000000,0,0
S100YAY4,8002,2026-03-31,terakawa-akira,Terakawa Akira,116000000,0,0
S100YAYL,9064,2026-03-31,nagao-yutaka,Nagao Yutaka,150000000,0,1
S100YAZQ,8131,2026-03-31,tajima-kohei,Tajima Kohei,108000000,0,1
S100YB05,4523,2026-03-31,naito-haruo,Naito Haruo,235000000,0,1
S100YB05,4523,2026-03-31,naito-keisuke,Naito Keisuke,116000000,0,0
S100YB05,4523,2026-03-31,iike-terushige,Iike Terushige,113000000,0,0
S100YB05,4523,2026-03-31,gary-hendler,Gary Hendler,560000000,0,0
S100YB05,4523,2026-03-31,yanhui-feng,Yanhui Feng,202000000,0,0
S100YB05,4523,2026-03-31,lynn-kramer,Lynn Kramer,310000000,0,0
S100YB11,5344,2026-03-31,kambe-toshiro,Kambe Toshiro,109000000,0,1
S100YB25,8058,2026-03-31,kakiuchi-takehiko,Kakiuchi Takehiko,335000000,0,1
S100YB25,8058,2026-03-31,nakanishi-katsuya,Nakanishi Katsuya,1006000000,0,1
S100YB25,8058,2026-03-31,tsukamoto-kotaro,Tsukamoto Kotaro,351000000,0,1
S100YB25,8058,2026-03-31,kashiwagi-yutaka,Kashiwagi Yutaka,266000000,0,1
S100YB25,8058,2026-03-31,nouchi-yuzo,Nouchi Yuzo,266000000,0,1
S100YB25,8058,2026-03-31,nojima-yoshiyuki,Nojima Yoshiyuki,266000000,0,1
S100YB93,4902,2026-03-31,taiko-toshimitsu,Taiko Toshimitsu,144000000,0,1
S100YBAY,4204,2026-03-31,kato-keita,Kato Keita,164000000,0,1
S100YBAY,4204,2026-03-31,shimizu-ikusuke,Shimizu Ikusuke,116000000,0,1
S100YBAY,4204,2026-03-31,kouge-teiji,Kouge Teiji,121000000,0,1
S100YBAY,4204,2026-03-31,hirai-yoshiyuki,Hirai Yoshiyuki,101000000,0,1
S100YBAY,4204,2026-03-31,yoshida-masahide,Yoshida Masahide,106000000,0,1
S100YA20,4528,2026-03-31,sagara-gyo,Sagara Gyo,260000000,0,1
S100YA20,4528,2026-03-31,takino-toichi,Takino Toichi,185000000,0,1
S100YA20,4528,2026-03-31,tsujinaka-toshihiro,Tsujinaka Toshihiro,129000000,0,1
S100YAHE,6861,2026-03-20,nakata-yu,Nakata Yu,182000000,0,1
S100YAST,6590,2026-03-31,imamura-keigo,Imamura Keigo,116000000,0,1
S100YB46,4544,2026-03-31,takeuchi-shigekazu,Takeuchi Shigekazu,256000000,0,1
S100YB9P,4091,2026-03-31,hamada-toshihiko,Hamada Toshihiko,109000000,0,1
S100YB9P,4091,2026-03-31,thomas-scott-kallman,Thomas Scott Kallman,246000000,0,0
S100YB9P,4091,2026-03-31,raoul-giudici,Raoul Giudici,160000000,0,1
S100YBCU,4401,2026-03-31,shirozume-hidetaka,Shirozume Hidetaka,110000000,0,1
S100YBFP,5857,2026-03-31,higashiura-tomoya,Higashiura Tomoya,147000000,0,1
S100YBKB,5930,2026-03-31,shiozaki-toshihiko,Shiozaki Toshihiko,107000000,0,1
S100YBKB,5930,2026-03-31,ogura-hiroyuki,Ogura Hiroyuki,101000000,0,1
S100YBM8,4307,2026-03-31,konomoto-shingo,Konomoto Shingo,182000000,0,1
S100YBM8,4307,2026-03-31,yanagisawa-kaga,Yanagisawa Kaga,183000000,0,1
S100YBM8,4307,2026-03-31,ebato-ken,Ebato Ken,146000000,0,1
S100YBM8,4307,2026-03-31,sagano-fumihiko,Sagano Fumihiko,128000000,0,1
S100YA8B,8130,2026-03-31,kondo-yasumasa,Kondo Yasumasa,100000000,0,1
S100YB3N,9962,2026-03-31,nishimoto-kosuke,Nishimoto Kosuke,246000000,0,1
S100YB3N,9962,2026-03-31,ono-ryusei,Ono Ryusei,294000000,0,1
S100YB3N,9962,2026-03-31,shimizu-arata,Shimizu Arata,121000000,0,1
S100YBEM,8088,2026-03-31,makino-akiji,Makino Akiji,383000000,0,1
S100YBEM,8088,2026-03-31,watanabe-toshio,Watanabe Toshio,255000000,0,1
S100YBEM,8088,2026-03-31,majima-hiroshi,Majima Hiroshi,234000000,0,1
S100YBEM,8088,2026-03-31,hirota-hirozumi,Hirota Hirozumi,105000000,0,1
S100YBFF,7752,2026-03-31,oyama-akira,Oyama Akira,181000000,0,1
S100YBGF,1801,2026-03-31,tanaka-shigeyoshi,Tanaka Shigeyoshi,183000000,0,1
S100YBGF,1801,2026-03-31,aikawa-yoshiro,Aikawa Yoshiro,204000000,0,1
S100YBGF,1801,2026-03-31,okada-masahiko,Okada Masahiko,131000000,0,1
S100YBLG,4626,2026-03-31,saito-hitoshi,Saito Hitoshi,347000000,0,1
S100YBPK,4503,2026-03-31,yasukawa-kenji,Yasukawa Kenji,526000000,0,1
S100YBPK,4503,2026-03-31,okamura-naoki,Okamura Naoki,733000000,0,1
S100YBPK,4503,2026-03-31,sugita-katsuyoshi,Sugita Katsuyoshi,295000000,0,1
S100YBQC,2767,2026-03-31,yamamoto-hidetoshi,Yamamoto Hidetoshi,115000000,0,1
S100YBQC,2767,2026-03-31,yoshida-ei,Yoshida Ei,136000000,0,1
S100YBSD,9551,2026-03-31,yamaguchi-kenji,Yamaguchi Kenji,111000000,0,1
S100YBT6,9101,2026-03-31,nagasawa-hitoshi,Nagasawa Hitoshi,154000000,0,1
S100YBT6,9101,2026-03-31,soga-takaya,Soga Takaya,177000000,0,1
S100YBT6,9101,2026-03-31,kono-akira,Kono Akira,114000000,0,1
S100YBTV,8012,2026-03-31,ueshima-hiroyuki,Ueshima Hiroyuki,146000000,0,1
S100YBV4,2760,2026-03-31,tokushige-atsushi,Tokushige Atsushi,119000000,0,1
S100YBWO,9221,2026-03-31,yamaguchi-naohiko,Yamaguchi Naohiko,102086000,0,1
S100YBXE,7832,2026-03-31,kawaguchi-masaru,Kawaguchi Masaru,313000000,0,1
S100YBXE,7832,2026-03-31,asako-yuji,Asako Yuji,391000000,0,1
S100YBXE,7832,2026-03-31,momoi-nobuhiko,Momoi Nobuhiko,313000000,0,1
S100YBXE,7832,2026-03-31,tsuji-takashi,Tsuji Takashi,117000000,0,1
S100YBXE,7832,2026-03-31,fujita-noriko,Fujita Noriko,117000000,0,1
S100YBXE,7832,2026-03-31,takenaka-kazuhiro,Takenaka Kazuhiro,314000000,0,1
S100YBXE,7832,2026-03-31,udagawa-nao,Udagawa Nao,276000000,0,1
S100YBXE,7832,2026-03-31,asanuma-makoto,Asanuma Makoto,201000000,0,1
S100YBXE,7832,2026-03-31,kawasaki-hiroshi,Kawasaki Hiroshi,186000000,0,1
S100YC07,4956,2026-03-31,yokota-takashi,Yokota Takashi,125000000,0,1
S100YC0N,2876,2026-03-31,okawara-yasushi,Okawara Yasushi,101475000,0,0
S100YC38,7995,2026-03-31,takisawa-toshikazu,Takisawa Toshikazu,172000000,0,1
S100YC6I,6146,2026-03-31,sekiya-kazuma,Sekiya Kazuma,565000000,0,1
S100YC6I,6146,2026-03-31,yoshinaga-noboru,Yoshinaga Noboru,410000000,0,1
S100YC6I,6146,2026-03-31,tamura-takao,Tamura Takao,197000000,0,1
S100YC6I,6146,2026-03-31,abe-naoki,Abe Naoki,217000000,0,0
S100YC6I,6146,2026-03-31,nishimura-yutaka,Nishimura Yutaka,147000000,0,0
S100YC72,5332,2026-03-31,kiyota-noriaki,Kiyota Noriaki,175000000,0,1
S100YC72,5332,2026-03-31,tamura-shinya,Tamura Shinya,172000000,0,1
S100YC72,5332,2026-03-31,hayashi-ryosuke,Hayashi Ryosuke,104000000,0,1
S100YC72,5332,2026-03-31,taguchi-tomoyuki,Taguchi Tomoyuki,103000000,0,1
S100YC7A,8750,2026-03-31,kikuta-tetsuya,Kikuta Tetsuya,330000000,0,1
S100YC7A,8750,2026-03-31,sumino-toshiaki,Sumino Toshiaki,169000000,0,1
S100YC7A,8750,2026-03-31,yamaguchi-hitoshi,Yamaguchi Hitoshi,123000000,0,1
S100YCDE,8253,2026-03-31,m-o-r-i-k-o-u-s-u-k-e,M O R I K O U S U K E,114000000,0,1
S100YCGC,8704,2026-03-31,kanamaru-takayuki,Kanamaru Takayuki,265000000,0,1
S100YCGO,9697,2026-03-31,tsujimoto-kenzo,Tsujimoto Kenzo,460000000,0,1
S100YCGO,9697,2026-03-31,tsujimoto-haruhiro,Tsujimoto Haruhiro,345000000,0,1
S100YCGO,9697,2026-03-31,miyazaki-satoshi,Miyazaki Satoshi,284000000,0,1
S100YCGO,9697,2026-03-31,tsujimoto-ryozo,Tsujimoto Ryozo,180000000,0,1
S100YCGO,9697,2026-03-31,ishida-yoshinori,Ishida Yoshinori,138000000,0,1
S100YCGO,9697,2026-03-31,sasahara-yoshinobu,Sasahara Yoshinobu,116000000,0,1
S100YCHI,7276,2025-03-31,otake-masahiro,Otake Masahiro,181000000,0,1
S100YCHI,7276,2025-03-31,kato-michiaki,Kato Michiaki,160000000,0,1
S100YCHI,7276,2025-03-31,uchiyama-masami,Uchiyama Masami,102000000,0,1
S100YCHR,7276,2023-03-31,otake-masahiro,Otake Masahiro,178000000,0,1
S100YCHR,7276,2023-03-31,kato-michiaki,Kato Michiaki,138000000,0,1
S100YCI5,7276,2024-03-31,otake-masahiro,Otake Masahiro,177000000,0,1
S100YCI5,7276,2024-03-31,kato-michiaki,Kato Michiaki,147000000,0,1
S100YCIP,5076,2026-03-31,kibe-kazunari,Kibe Kazunari,309000000,0,1
S100YCIP,5076,2026-03-31,nakanishi-takao,Nakanishi Takao,190000000,0,0
S100YCIP,5076,2026-03-31,hatakama-yuji,Hatakama Yuji,190000000,0,0
S100YCIP,5076,2026-03-31,shimojo-makoto,Shimojo Makoto,111000000,0,0
S100YCIP,5076,2026-03-31,maeda-soji,Maeda Soji,280000000,0,0
S100YCIP,5076,2026-03-31,imaizumi-yasuhiko,Imaizumi Yasuhiko,170000000,0,0
S100YCMC,7211,2026-03-31,kato-takao,Kato Takao,113000000,0,1
S100YCP3,9432,2026-03-31,sawada-jun,Sawada Jun,119000000,0,1
S100YCP3,9432,2026-03-31,shimada-akira,Shimada Akira,167000000,0,1
S100YAZ5,1925,2026-03-31,yoshii-keiichi,Yoshii Keiichi,657000000,0,1
S100YAZ5,1925,2026-03-31,otomo-hirotsugu,Otomo Hirotsugu,412000000,0,1
S100YAZ5,1925,2026-03-31,kosokabe-takeshi,Kosokabe Takeshi,282000000,0,1
S100YAZ5,1925,2026-03-31,murata-yoshiyuki,Murata Yoshiyuki,282000000,0,1
S100YAZ5,1925,2026-03-31,shimonishi-keisuke,Shimonishi Keisuke,234000000,0,1
S100YAZ5,1925,2026-03-31,nagase-toshiya,Nagase Toshiya,173000000,0,1
S100YAZ5,1925,2026-03-31,shibata-eiichi,Shibata Eiichi,127000000,0,1
S100YB5L,4502,2026-03-31,christophe-weber,Christophe Weber,2315000000,0,1
S100YB5L,4502,2026-03-31,andrew-plump,Andrew Plump,1255000000,0,1
S100YB5L,4502,2026-03-31,furuta-milano,Furuta Milano,384000000,0,1
S100YB5L,4502,2026-03-31,iijima-masami,Iijima Masami,43000000,1,1
S100YB5L,4502,2026-03-31,ian-clark,Ian Clark,53000000,1,1
S100YB5L,4502,2026-03-31,steven-gillis,Steven Gillis,53000000,1,1
S100YB5L,4502,2026-03-31,higashi-emiko,Higashi Emiko,53000000,1,1
S100YB5L,4502,2026-03-31,john-maraganore,John Maraganore,45000000,1,1
S100YB5L,4502,2026-03-31,michel-orsinger,Michel Orsinger,61000000,1,1
S100YB5L,4502,2026-03-31,tsusaka-miki,Tsusaka Miki,38000000,1,1
S100YB5L,4502,2026-03-31,hatsukawa-koji,Hatsukawa Koji,43000000,1,1
S100YB5L,4502,2026-03-31,jean-luc-butel,Jean Luc Butel,56000000,1,1
S100YB5L,4502,2026-03-31,fujimori-yoshiaki,Fujimori Yoshiaki,40000000,1,1
S100YB5L,4502,2026-03-31,kimberly-reed,Kimberly Reed,48000000,1,1
S100YBGM,8309,2026-03-31,takakura-toru,Takakura Toru,174000000,0,1
S100YBGM,8309,2026-03-31,sato-masakatsu,Sato Masakatsu,63000000,1,1
S100YBGM,8309,2026-03-31,ohkubo-tetsuo,Ohkubo Tetsuo,127000000,0,1
S100YBGM,8309,2026-03-31,oyama-kazuya,Oyama Kazuya,157000000,0,0
S100YBGN,2371,2026-03-31,murakami-atsuhiro,Murakami Atsuhiro,147000000,0,1
S100YBO0,4202,2026-03-31,sakaki-yasuhiro,Sakaki Yasuhiro,101000000,0,1
S100YBUN,8737,2026-03-31,shimane-hideaki,Shimane Hideaki,196015000,0,1
S100YBUN,8737,2026-03-31,kudo-hideto,Kudo Hideto,163419000,0,1
S100YBV8,1518,2026-03-31,kushima-shinichiro,Kushima Shinichiro,109000000,0,1
S100YBV8,1518,2026-03-31,yoshioka-taishi,Yoshioka Taishi,109000000,0,1
S100YC23,7282,2026-03-31,saito-katsumi,Saito Katsumi,101000000,0,1
S100YC6Z,8630,2026-03-31,okumura-mikio,Okumura Mikio,356000000,0,1
S100YC6Z,8630,2026-03-31,hamada-masahiro,Hamada Masahiro,141000000,0,1
S100YC6Z,8630,2026-03-31,hara-shinichi,Hara Shinichi,124000000,0,1
S100YC6Z,8630,2026-03-31,narasaki-koichi,Narasaki Koichi,144000000,0,0
S100YCAR,6988,2026-03-31,takasaki-hideo,Takasaki Hideo,349000000,0,1
S100YCAR,6988,2026-03-31,akagi-tatsuya,Akagi Tatsuya,125000000,0,1
S100YCAR,6988,2026-03-31,miki-yosuke,Miki Yosuke,156000000,0,1
S100YCAR,6988,2026-03-31,iseyama-yasuhiro,Iseyama Yasuhiro,156000000,0,1
S100YCAR,6988,2026-03-31,ohwaki-yasuhito,Ohwaki Yasuhito,156000000,0,1
S100YCBL,9042,2026-03-31,shimada-yasuo,Shimada Yasuo,99000000,1,1
S100YCEQ,6516,2026-03-31,yamamoto-shigeo,Yamamoto Shigeo,140000000,0,1
S100YCEQ,6516,2026-03-31,kodama-nobumasa,Kodama Nobumasa,101000000,0,1
S100YCH4,7552,2026-03-31,note-kazuhiko,Note Kazuhiko,179000000,0,1
S100YCH4,7552,2026-03-31,enomoto-seiichi,Enomoto Seiichi,108000000,0,1
S100YCH4,7552,2026-03-31,mizutani-toshiyuki,Mizutani Toshiyuki,165000000,0,1
S100YCH9,7823,2026-03-31,igarashi-yoshikata,Igarashi Yoshikata,172000000,0,1
S100YCK1,1333,2026-03-31,ikemi-masaru,Ikemi Masaru,101000000,0,1
S100YCL0,8729,2026-03-31,endo-toshihide,Endo Toshihide,93000000,1,1
S100YCML,8595,2025-03-31,miyoshi-keisuke,Miyoshi Keisuke,109000000,0,1
S100YCMP,8601,2026-03-31,nakata-seiji,Nakata Seiji,347000000,0,1
S100YCMP,8601,2026-03-31,ogino-akihiko,Ogino Akihiko,489000000,0,1
S100YCMP,8601,2026-03-31,niizuma-shinsuke,Niizuma Shinsuke,284000000,0,1
S100YCMP,8601,2026-03-31,tashiro-keiko,Tashiro Keiko,204000000,0,1
S100YCMP,8601,2026-03-31,murase-tomoyuki,Murase Tomoyuki,203000000,0,0
S100YCMP,8601,2026-03-31,sato-eiji,Sato Eiji,165000000,0,1
S100YCMP,8601,2026-03-31,sakurai-hiroko,Sakurai Hiroko,165000000,0,1
S100YCMP,8601,2026-03-31,serizawa-junichi,Serizawa Junichi,164000000,0,0
S100YCMP,8601,2026-03-31,kobayashi-tsutomu,Kobayashi Tsutomu,164000000,0,0
S100YCMP,8601,2026-03-31,yoshida-kotaro,Yoshida Kotaro,123000000,0,0
S100YCOQ,8595,2026-03-31,fuki-shinichi,Fuki Shinichi,108000000,0,1
S100YCOQ,8595,2026-03-31,miyoshi-keisuke,Miyoshi Keisuke,114000000,0,1
S100YCPQ,1979,2026-03-31,osada-masashi,Osada Masashi,226000000,0,1
S100YCPQ,1979,2026-03-31,nakajima-yasushi,Nakajima Yasushi,192000000,0,1
S100YCPQ,1979,2026-03-31,nakagawa-masanori,Nakagawa Masanori,172000000,0,1
S100YCPQ,1979,2026-03-31,hamanaka-yukinori,Hamanaka Yukinori,132000000,0,1
S100YCPQ,1979,2026-03-31,sobue-tadashi,Sobue Tadashi,137000000,0,1
S100YCRO,8304,2026-03-31,oomi-hideto,Oomi Hideto,103000000,0,1
S100YCS3,5019,2026-03-31,kito-shunichi,Kito Shunichi,156000000,0,1
S100YCS3,5019,2026-03-31,sakai-noriaki,Sakai Noriaki,143000000,0,1
S100YCTQ,7906,2026-03-31,yoneyama-alyssa,Yoneyama Alyssa,129000000,0,1
S100YCTQ,7906,2026-03-31,yoneyama-tsutomu,Yoneyama Tsutomu,116000000,0,0
S100YCU8,8871,2026-03-31,yasukawa-hidetoshi,Yasukawa Hidetoshi,212000000,0,1
S100YCV6,3036,2026-03-31,teshirogi-hiroshi,Teshirogi Hiroshi,105000000,0,1
S100YD2Y,6762,2026-03-31,saito-noboru,Saito Noboru,346000000,0,1
S100YD2Y,6762,2026-03-31,yamanishi-tetsuji,Yamanishi Tetsuji,181000000,0,1
S100YD3K,6460,2026-03-31,satomi-hajime,Satomi Hajime,179000000,0,1
S100YD3K,6460,2026-03-31,satomi-haruki,Satomi Haruki,198000000,0,1
S100YD3K,6460,2026-03-31,hoshino-ayumu,Hoshino Ayumu,111000000,0,1
S100YD4O,5991,2026-03-31,kayamoto-takashi,Kayamoto Takashi,138000000,0,1
S100YD4O,5991,2026-03-31,uemura-kazuhisa,Uemura Kazuhisa,135000000,0,1
S100YD5L,5938,2026-03-31,seto-kinya,Seto Kinya,518000000,0,1
S100YD5L,5938,2026-03-31,hwa-jin-song-montesano,Hwa Jin Song Montesano,383000000,0,1
S100YD5L,5938,2026-03-31,kanazawa-yugo,Kanazawa Yugo,124000000,0,0
S100YD5L,5938,2026-03-31,yoshida-satoshi,Yoshida Satoshi,119000000,0,0
S100YD5L,5938,2026-03-31,onishi-hiroyuki,Onishi Hiroyuki,107000000,0,0
S100YD5L,5938,2026-03-31,hanseul-kim,Hanseul Kim,162000000,0,0
S100YD5L,5938,2026-03-31,bijoy-mohan,Bijoy Mohan,447000000,0,0
S100YD7C,3099,2026-03-31,hosoya-toshiyuki,Hosoya Toshiyuki,202000000,0,1
S100YD7J,7741,2026-03-31,ikeda-eiichiro,Ikeda Eiichiro,562000000,0,1
S100YD7J,7741,2026-03-31,hirooka-ryo,Hirooka Ryo,299000000,0,1
S100YD7J,7741,2026-03-31,augustine-yee,Augustine Yee,222000000,0,0
S100Y9G1,7182,2026-03-31,kasama-takayuki,Kasama Takayuki,115000000,0,1
S100YAAB,9031,2026-03-31,hayashida-koichi,Hayashida Koichi,101000000,0,1
S100YBFV,6701,2026-03-31,niino-takashi,Niino Takashi,286000000,0,1
S100YBFV,6701,2026-03-31,morita-takayuki,Morita Takayuki,485000000,0,1
S100YBFV,6701,2026-03-31,yamashina-masakazu,Yamashina Masakazu,157000000,0,0
S100YBFV,6701,2026-03-31,sakai-kazuhiro,Sakai Kazuhiro,155000000,0,0
S100YBFV,6701,2026-03-31,yoshizaki-toshifumi,Yoshizaki Toshifumi,150000000,0,0
S100YBFV,6701,2026-03-31,tanaka-shigehiro,Tanaka Shigehiro,145000000,0,0
S100YBFV,6701,2026-03-31,nishihara-motoo,Nishihara Motoo,118000000,0,0
S100YBFV,6701,2026-03-31,fujikawa-osamu,Fujikawa Osamu,114000000,0,0
S100YBFV,6701,2026-03-31,amemiya-kunikazu,Amemiya Kunikazu,114000000,0,0
S100YBFV,6701,2026-03-31,kodama-hiroshi,Kodama Hiroshi,111000000,0,0
S100YBFV,6701,2026-03-31,horikawa-daisuke,Horikawa Daisuke,108000000,0,0
S100YBFV,6701,2026-03-31,hashimoto-hiroshi,Hashimoto Hiroshi,106000000,0,0
S100YBFV,6701,2026-03-31,kiuchi-michio,Kiuchi Michio,106000000,0,0
S100YBFV,6701,2026-03-31,nagano-hiroyuki,Nagano Hiroyuki,105000000,0,0
S100YBU3,9424,2026-03-31,frank-seiji-sanda,Frank Seiji Sanda,454997000,0,1
S100YBU3,9424,2026-03-31,fukuda-naohisa,Fukuda Naohisa,283736000,0,1
S100YC4B,4062,2026-03-31,aoki-takeshi,Aoki Takeshi,155000000,0,1
S100YC4B,4062,2026-03-31,kawashima-koji,Kawashima Koji,151000000,0,1
S100YC6B,9107,2026-03-31,takenori-igarashi,Takenori Igarashi,295000000,0,1
S100YC6B,9107,2026-03-31,yutaka-akutagawa,Yutaka Akutagawa,122000000,0,0
S100YCDA,5406,2026-03-31,katsukawa-yoshihiko,Katsukawa Yoshihiko,148000000,0,1
S100YCMK,3401,2026-03-31,uchikawa-akimoto,Uchikawa Akimoto,170000000,0,1
S100YCMK,3401,2026-03-31,moriyama-naohiko,Moriyama Naohiko,117000000,0,1
S100YCMK,3401,2026-03-31,nakahara-yuji,Nakahara Yuji,119000000,0,1
S100YCV0,5741,2026-03-31,tanaka-shinji,Tanaka Shinji,166000000,0,1
S100YD1I,3088,2026-03-31,matsumoto-namio,Matsumoto Namio,315000000,0,1
S100YD1I,3088,2026-03-31,matsumoto-kiyoo,Matsumoto Kiyoo,206000000,0,1
S100YD1I,3088,2026-03-31,tsukamoto-atsushi,Tsukamoto Atsushi,100000000,0,1
S100YD1I,3088,2026-03-31,matsumoto-takashi,Matsumoto Takashi,108000000,0,1
S100YD25,6301,2026-03-31,imayoshi-takuya,Imayoshi Takuya,383000000,0,1
S100YD25,6301,2026-03-31,ogawa-hiroyuki,Ogawa Hiroyuki,345000000,0,1
S100YD25,6301,2026-03-31,horikoshi-takeshi,Horikoshi Takeshi,162000000,0,1
S100YD25,6301,2026-03-31,yokomoto-mitsuko,Yokomoto Mitsuko,130000000,0,1
S100YD25,6301,2026-03-31,kusaba-taisuke,Kusaba Taisuke,119000000,0,1
S100YD49,4733,2026-03-31,wada-shigefumi,Wada Shigefumi,121170000,0,1
S100YD49,4733,2026-03-31,wada-hiroko,Wada Hiroko,105560000,0,1
S100YD8J,8015,2026-03-31,murakami-nobuhiko,Murakami Nobuhiko,231000000,0,1
