# Municipality centroids: median of Geolonia Japanese-addresses (CC BY 4.0,
# https://github.com/geolonia/japanese-addresses, snapshot 2023-11-15).
# Attribution required wherever coordinates derived from this file are displayed.
code,pref,city,lat,lng
40131,福岡県,福岡市東区,33.65121,130.43588
40132,福岡県,福岡市博多区,33.57887,130.4452
40133,福岡県,福岡市中央区,33.58388,130.38838
40134,福岡県,福岡市南区,33.54831,130.41451
40135,福岡県,福岡市西区,33.57706,130.30424
40136,福岡県,福岡市城南区,33.55537,130.3706
40137,福岡県,福岡市早良区,33.54993,130.34077
40202,福岡県,大牟田市,33.02902,130.44914
40203,福岡県,久留米市,33.31697,130.53101
40204,福岡県,直方市,33.74878,130.72876
40205,福岡県,飯塚市,33.63499,130.68082
40206,福岡県,田川市,33.63717,130.80278
40207,福岡県,柳川市,33.16461,130.40828
40210,福岡県,八女市,33.21189,130.58139
40211,福岡県,筑後市,33.2036,130.48856
40212,福岡県,大川市,33.20452,130.38891
40213,福岡県,行橋市,33.72011,130.97549
40214,福岡県,豊前市,33.59746,131.12311
40215,福岡県,中間市,33.82005,130.72054
40216,福岡県,小郡市,33.41864,130.5607
40217,福岡県,筑紫野市,33.48634,130.52833
40218,福岡県,春日市,33.52627,130.45462
40219,福岡県,大野城市,33.53115,130.48081
40220,福岡県,宗像市,33.80459,130.56402
40221,福岡県,太宰府市,33.51121,130.51557
40223,福岡県,古賀市,33.73443,130.47307
40224,福岡県,福津市,33.7716,130.48824
40225,福岡県,うきは市,33.34148,130.77271
40226,福岡県,宮若市,33.72792,130.62039
40227,福岡県,嘉麻市,33.54764,130.73177
40228,福岡県,朝倉市,33.39806,130.68991
40229,福岡県,みやま市,33.12325,130.48248
40230,福岡県,糸島市,33.55549,130.19988
40231,福岡県,那珂川市,33.51069,130.42419
40341,福岡県,糟屋郡宇美町,33.56656,130.52544
40342,福岡県,糟屋郡篠栗町,33.62855,130.52161
40343,福岡県,糟屋郡志免町,33.58889,130.47626
40344,福岡県,糟屋郡須恵町,33.58829,130.50801
40345,福岡県,糟屋郡新宮町,33.70654,130.44641
40348,福岡県,糟屋郡久山町,33.66344,130.52195
40349,福岡県,糟屋郡粕屋町,33.61517,130.47345
40381,福岡県,遠賀郡芦屋町,33.89267,130.66737
40382,福岡県,遠賀郡水巻町,33.85107,130.69412
40383,福岡県,遠賀郡岡垣町,33.84942,130.62036
40384,福岡県,遠賀郡遠賀町,33.84896,130.668
40401,福岡県,鞍手郡小竹町,33.71223,130.7056
40402,福岡県,鞍手郡鞍手町,33.7975,130.67765
40421,福岡県,嘉穂郡桂川町,33.58707,130.67548
40447,福岡県,朝倉郡筑前町,33.45142,130.61638
40448,福岡県,朝倉郡東峰村,33.42689,130.85894
40503,福岡県,三井郡大刀洗町,33.37626,130.61106
40522,福岡県,三潴郡大木町,33.20899,130.43916
40544,福岡県,八女郡広川町,33.24889,130.55516
40601,福岡県,田川郡香春町,33.66955,130.85426
40602,福岡県,田川郡添田町,33.53159,130.86541
40604,福岡県,田川郡糸田町,33.65543,130.78117
40605,福岡県,田川郡川崎町,33.60644,130.814
40608,福岡県,田川郡大任町,33.61321,130.85199
40609,福岡県,田川郡赤村,33.59935,130.8794
40610,福岡県,田川郡福智町,33.69573,130.77984
40621,福岡県,京都郡苅田町,33.76649,130.97695
40625,福岡県,京都郡みやこ町,33.66346,130.94806
40642,福岡県,築上郡吉富町,33.60464,131.16719
40646,福岡県,築上郡上毛町,33.56806,131.15552
40647,福岡県,築上郡築上町,33.64335,131.03028
41201,佐賀県,佐賀市,33.26044,130.29112
41202,佐賀県,唐津市,33.44318,129.96616
41203,佐賀県,鳥栖市,33.37589,130.51182
41204,佐賀県,多久市,33.26708,130.12245
41205,佐賀県,伊万里市,33.30161,129.884
41206,佐賀県,武雄市,33.19813,130.01388
41207,佐賀県,鹿島市,33.09829,130.10556
41208,佐賀県,小城市,33.27007,130.20771
41209,佐賀県,嬉野市,33.09972,130.0025
41210,佐賀県,神埼市,33.2986,130.37008
41327,佐賀県,神埼郡吉野ヶ里町,33.33234,130.3998
41341,佐賀県,三養基郡基山町,33.43158,130.53093
41345,佐賀県,三養基郡上峰町,33.3169,130.42065
41346,佐賀県,三養基郡みやき町,33.31215,130.44478
41387,佐賀県,東松浦郡玄海町,33.47496,129.86812
41401,佐賀県,西松浦郡有田町,33.19034,129.87691
41423,佐賀県,杵島郡大町町,33.21843,130.11322
41424,佐賀県,杵島郡江北町,33.21303,130.15237
41425,佐賀県,杵島郡白石町,33.16967,130.13346
41441,佐賀県,藤津郡太良町,32.98038,130.18647
42201,長崎県,長崎市,32.7533,129.86591
42202,長崎県,佐世保市,33.18129,129.72148
42203,長崎県,島原市,32.78657,130.3625
42204,長崎県,諫早市,32.84795,130.05848
42205,長崎県,大村市,32.92611,129.95941
42207,長崎県,平戸市,33.33796,129.50463
42208,長崎県,松浦市,33.3634,129.7387
42209,長崎県,対馬市,34.36813,129.30806
42210,長崎県,壱岐市,33.78123,129.71502
42211,長崎県,五島市,32.69213,128.81226
42212,長崎県,西海市,33.00351,129.68083
42213,長崎県,雲仙市,32.82709,130.23073
42214,長崎県,南島原市,32.66806,130.26442
42307,長崎県,西彼杵郡長与町,32.82108,129.87922
42308,長崎県,西彼杵郡時津町,32.83265,129.84133
42321,長崎県,東彼杵郡東彼杵町,33.03493,129.95146
42322,長崎県,東彼杵郡川棚町,33.07396,129.8621
42323,長崎県,東彼杵郡波佐見町,33.12588,129.8962
42383,長崎県,北松浦郡小値賀町,33.20127,129.05318
42391,長崎県,北松浦郡佐々町,33.245,129.65884
42411,長崎県,南松浦郡新上五島町,32.96116,129.07458
43101,熊本県,熊本市中央区,32.79666,130.7113
43102,熊本県,熊本市東区,32.80146,130.7686
43103,熊本県,熊本市西区,32.78413,130.67019
43104,熊本県,熊本市南区,32.75426,130.69041
43105,熊本県,熊本市北区,32.85182,130.72266
43202,熊本県,八代市,32.50661,130.60845
43203,熊本県,人吉市,32.21178,130.7567
43204,熊本県,荒尾市,32.98712,130.45177
43205,熊本県,水俣市,32.20741,130.40267
43206,熊本県,玉名市,32.92302,130.55921
43208,熊本県,山鹿市,33.0128,130.70434
43210,熊本県,菊池市,32.96969,130.80107
43211,熊本県,宇土市,32.68456,130.65929
43212,熊本県,上天草市,32.49087,130.41584
43213,熊本県,宇城市,32.63038,130.68416
43214,熊本県,阿蘇市,32.95193,131.08401
43215,熊本県,天草市,32.45036,130.18452
43216,熊本県,合志市,32.89458,130.76983
43348,熊本県,下益城郡美里町,32.6216,130.8417
43364,熊本県,玉名郡玉東町,32.91384,130.62713
43367,熊本県,玉名郡南関町,33.03527,130.5429
43368,熊本県,玉名郡長洲町,32.92246,130.46427
43369,熊本県,玉名郡和水町,33.00986,130.61588
43403,熊本県,菊池郡大津町,32.87699,130.88569
43404,熊本県,菊池郡菊陽町,32.86062,130.78609
43423,熊本県,阿蘇郡南小国町,33.07149,131.07424
43424,熊本県,阿蘇郡小国町,33.13522,131.08155
43425,熊本県,阿蘇郡産山村,33.00581,131.20843
43428,熊本県,阿蘇郡高森町,32.82825,131.21837
43432,熊本県,阿蘇郡西原村,32.82764,130.92079
43433,熊本県,阿蘇郡南阿蘇村,32.84835,131.05521
43441,熊本県,上益城郡御船町,32.72081,130.80353
43442,熊本県,上益城郡嘉島町,32.74273,130.74881
43443,熊本県,上益城郡益城町,32.79421,130.82411
43444,熊本県,上益城郡甲佐町,32.66799,130.8084
43447,熊本県,上益城郡山都町,32.69039,131.0489
43468,熊本県,八代郡氷川町,32.56691,130.68209
43482,熊本県,葦北郡芦北町,32.30287,130.52812
43484,熊本県,葦北郡津奈木町,32.2311,130.45583
43501,熊本県,球磨郡錦町,32.21956,130.84016
43505,熊本県,球磨郡多良木町,32.23936,130.95928
43507,熊本県,球磨郡水上村,32.33759,131.0172
43510,熊本県,球磨郡相良村,32.26746,130.81759
43511,熊本県,球磨郡五木村,32.42152,130.79607
43512,熊本県,球磨郡山江村,32.31014,130.76814
43513,熊本県,球磨郡球磨村,32.2702,130.65127
43514,熊本県,球磨郡あさぎり町,32.22715,130.89755
43531,熊本県,天草郡苓北町,32.49478,130.05779
44201,大分県,大分市,33.23087,131.63073
44202,大分県,別府市,33.29326,131.49192
44203,大分県,中津市,33.57379,131.19218
44204,大分県,日田市,33.31702,130.9369
44205,大分県,佐伯市,32.95701,131.89654
44206,大分県,臼杵市,33.09642,131.75595
44207,大分県,津久見市,33.07537,131.85777
44208,大分県,竹田市,32.95839,131.32968
44209,大分県,豊後高田市,33.5587,131.49347
44210,大分県,杵築市,33.43499,131.58438
44211,大分県,宇佐市,33.4748,131.34026
44212,大分県,豊後大野市,32.98999,131.51276
44213,大分県,由布市,33.2031,131.4488
44214,大分県,国東市,33.5503,131.67834
44322,大分県,東国東郡姫島村,33.72691,131.66387
44341,大分県,速見郡日出町,33.3726,131.53108
44461,大分県,玖珠郡九重町,33.22364,131.18934
44462,大分県,玖珠郡玖珠町,33.29601,131.14397
45201,宮崎県,宮崎市,31.91351,131.42005
45202,宮崎県,都城市,31.74141,131.07122
45203,宮崎県,延岡市,32.57899,131.66993
45204,宮崎県,日南市,31.59535,131.37801
45205,宮崎県,小林市,31.98675,130.99457
45206,宮崎県,日向市,32.42286,131.6305
45207,宮崎県,串間市,31.46239,131.2314
45208,宮崎県,西都市,32.10858,131.40377
45209,宮崎県,えびの市,32.04767,130.80993
45341,宮崎県,北諸県郡三股町,31.7372,131.11339
45361,宮崎県,西諸県郡高原町,31.93578,131.00692
45382,宮崎県,東諸県郡国富町,31.99721,131.323
45383,宮崎県,東諸県郡綾町,32.00446,131.24036
45401,宮崎県,児湯郡高鍋町,32.12886,131.52074
45402,宮崎県,児湯郡新富町,32.0681,131.4911
45403,宮崎県,児湯郡西米良村,32.2566,131.1623
45404,宮崎県,児湯郡木城町,32.17486,131.42688
45405,宮崎県,児湯郡川南町,32.19692,131.51228
45406,宮崎県,児湯郡都農町,32.25764,131.55005
45421,宮崎県,東臼杵郡門川町,32.47911,131.64967
45429,宮崎県,東臼杵郡諸塚村,32.54352,131.31218
45430,宮崎県,東臼杵郡椎葉村,32.48925,131.158
45431,宮崎県,東臼杵郡美郷町,32.43756,131.38054
45441,宮崎県,西臼杵郡高千穂町,32.74437,131.30775
45442,宮崎県,西臼杵郡日之影町,32.65236,131.40983
45443,宮崎県,西臼杵郡五ヶ瀬町,32.64777,131.2221
46201,鹿児島県,鹿児島市,31.58276,130.53151
46203,鹿児島県,鹿屋市,31.38723,130.85336
46204,鹿児島県,枕崎市,31.27551,130.2986
46206,鹿児島県,阿久根市,32.01771,130.19667
46208,鹿児島県,出水市,32.08981,130.33574
46210,鹿児島県,指宿市,31.23068,130.63541
46213,鹿児島県,西之表市,30.73017,130.99666
46214,鹿児島県,垂水市,31.49019,130.70563
46215,鹿児島県,薩摩川内市,31.82485,130.30526
46216,鹿児島県,日置市,31.62897,130.3847
46217,鹿児島県,曽於市,31.64872,131.00519
46218,鹿児島県,霧島市,31.75071,130.7594
46219,鹿児島県,いちき串木野市,31.7179,130.27276
46220,鹿児島県,南さつま市,31.42211,130.32234
46221,鹿児島県,志布志市,31.48989,131.08612
46222,鹿児島県,奄美市,28.38181,129.50223
46223,鹿児島県,南九州市,31.36764,130.40935
46224,鹿児島県,伊佐市,32.04634,130.6108
46225,鹿児島県,姶良市,31.74327,130.61715
46303,鹿児島県,鹿児島郡三島村,30.81009,130.29334
46304,鹿児島県,鹿児島郡十島村,29.66186,129.57047
46392,鹿児島県,薩摩郡さつま町,31.91443,130.45485
46404,鹿児島県,出水郡長島町,32.18007,130.16193
46452,鹿児島県,姶良郡湧水町,31.97989,130.72247
46468,鹿児島県,曽於郡大崎町,31.44327,131.00132
46482,鹿児島県,肝属郡東串良町,31.37899,130.97189
46490,鹿児島県,肝属郡錦江町,31.23348,130.87285
46491,鹿児島県,肝属郡南大隅町,31.14678,130.77366
46492,鹿児島県,肝属郡肝付町,31.33275,130.96297
46501,鹿児島県,熊毛郡中種子町,30.52867,130.95616
46502,鹿児島県,熊毛郡南種子町,30.40921,130.9031
46505,鹿児島県,熊毛郡屋久島町,30.31969,130.53048
46523,鹿児島県,大島郡大和村,28.33808,129.35503
46524,鹿児島県,大島郡宇検村,28.26041,129.24202
46525,鹿児島県,大島郡瀬戸内町,28.1528,129.27907
46527,鹿児島県,大島郡龍郷町,28.42208,129.58895
46529,鹿児島県,大島郡喜界町,28.3244,129.96783
46530,鹿児島県,大島郡徳之島町,27.76756,128.99558
46531,鹿児島県,大島郡天城町,27.81154,128.90783
46532,鹿児島県,大島郡伊仙町,27.70723,128.9428
46533,鹿児島県,大島郡和泊町,27.39532,128.63266
46534,鹿児島県,大島郡知名町,27.36313,128.57605
46535,鹿児島県,大島郡与論町,27.04167,128.43455
47201,沖縄県,那覇市,26.21516,127.69141
47205,沖縄県,宜野湾市,26.27232,127.75655
47207,沖縄県,石垣市,24.38254,124.17259
47208,沖縄県,浦添市,26.24832,127.71331
47209,沖縄県,名護市,26.59713,127.98591
47210,沖縄県,糸満市,26.12363,127.6769
47211,沖縄県,沖縄市,26.33446,127.81361
47212,沖縄県,豊見城市,26.17775,127.67925
47213,沖縄県,うるま市,26.37204,127.85125
47214,沖縄県,宮古島市,24.75978,125.30235
47215,沖縄県,南城市,26.16544,127.79091
47301,沖縄県,国頭郡国頭村,26.75197,128.23023
47302,沖縄県,国頭郡大宜味村,26.67617,128.13249
47303,沖縄県,国頭郡東村,26.62775,128.15918
47306,沖縄県,国頭郡今帰仁村,26.68746,127.96961
47308,沖縄県,国頭郡本部町,26.66956,127.89861
47311,沖縄県,国頭郡恩納村,26.46424,127.83072
47313,沖縄県,国頭郡宜野座村,26.49454,127.96607
47314,沖縄県,国頭郡金武町,26.46459,127.8833
47315,沖縄県,国頭郡伊江村,26.71919,127.77072
47324,沖縄県,中頭郡読谷村,26.39607,127.74234
47325,沖縄県,中頭郡嘉手納町,26.36042,127.75541
47326,沖縄県,中頭郡北谷町,26.31847,127.76136
47327,沖縄県,中頭郡北中城村,26.30435,127.79957
47328,沖縄県,中頭郡中城村,26.26406,127.78579
47329,沖縄県,中頭郡西原町,26.23143,127.76054
47348,沖縄県,島尻郡与那原町,26.20194,127.75646
47350,沖縄県,島尻郡南風原町,26.19331,127.72826
47353,沖縄県,島尻郡渡嘉敷村,26.2043,127.36128
47354,沖縄県,島尻郡座間味村,26.23056,127.29179
47355,沖縄県,島尻郡粟国村,26.58651,127.23139
47356,沖縄県,島尻郡渡名喜村,26.36583,127.14623
47357,沖縄県,島尻郡南大東村,25.83679,131.23996
47358,沖縄県,島尻郡北大東村,25.94287,131.29537
47359,沖縄県,島尻郡伊平屋村,27.03622,127.9568
47360,沖縄県,島尻郡伊是名村,26.93812,127.94097
47361,沖縄県,島尻郡久米島町,26.35274,126.76973
47362,沖縄県,島尻郡八重瀬町,26.13736,127.72453
47375,沖縄県,宮古郡多良間村,24.65776,124.69568
47381,沖縄県,八重山郡竹富町,24.32205,123.87814
47382,沖縄県,八重山郡与那国町,24.45593,122.98768
