# English (Hepburn) municipality names, keyed on the five-digit municipality
# code (全国地方公共団体コード).
#
# city_en / pref_en come from Japan Post's romanized zipcode data (KEN_ALL_ROME,
# downloaded 2026-08-28, https://www.post.japanpost.jp/zipcode/download.html);
# Hamamatsu's pre-2024 wards romanized manually.
#
# city_ja is the same municipality's Japanese name, joined on the code from
# equity/gazetteer_municipalities.csv (Geolonia japanese-addresses, CC BY 4.0).
# It is here so a source that names a municipality in Japanese but gives no
# code -- the Tourism Agency's accommodation survey, for one -- can still be
# matched to a published romanization instead of one invented here.
#
# Aggregate rows (prefecture totals, designated-city totals, 郡 subtotals) are
# NOT in this file: they are derived from their members in app/place_en.py.
code,city_en,pref_en,city_ja
28229,Tatsuno-shi,Hyogo,たつの市
28301,Kawabe-gun Inagawa-cho,Hyogo,川辺郡猪名川町
28365,Taka-gun Taka-cho,Hyogo,多可郡多可町
28381,Kako-gun Inami-cho,Hyogo,加古郡稲美町
28382,Kako-gun Harima-cho,Hyogo,加古郡播磨町
28442,Kanzaki-gun Ichikawa-cho,Hyogo,神崎郡市川町
28443,Kanzaki-gun Fukusaki-cho,Hyogo,神崎郡福崎町
28446,Kanzaki-gun Kamikawa-cho,Hyogo,神崎郡神河町
28464,Ibo-gun Taishi-cho,Hyogo,揖保郡太子町
28481,Ako-gun Kamigori-cho,Hyogo,赤穂郡上郡町
28501,Sayo-gun Sayo-cho,Hyogo,佐用郡佐用町
28585,Mikata-gun Kami-cho,Hyogo,美方郡香美町
28586,Mikata-gun Shinonsen-cho,Hyogo,美方郡新温泉町
29201,Nara-shi,Nara,奈良市
29202,Yamatotakada-shi,Nara,大和高田市
29203,Yamatokoriyama-shi,Nara,大和郡山市
29204,Tenri-shi,Nara,天理市
29205,Kashihara-shi,Nara,橿原市
29206,Sakurai-shi,Nara,桜井市
29207,Gojo-shi,Nara,五條市
29208,Gose-shi,Nara,御所市
29209,Ikoma-shi,Nara,生駒市
29210,Kashiba-shi,Nara,香芝市
29211,Katsuragi-shi,Nara,葛城市
29212,Uda-shi,Nara,宇陀市
29322,Yamabe-gun Yamazoe-mura,Nara,山辺郡山添村
29342,Ikoma-gun Heguri-cho,Nara,生駒郡平群町
29343,Ikoma-gun Sango-cho,Nara,生駒郡三郷町
29344,Ikoma-gun Ikaruga-cho,Nara,生駒郡斑鳩町
29345,Ikoma-gun Ando-cho,Nara,生駒郡安堵町
29361,Shiki-gun Kawanishi-cho,Nara,磯城郡川西町
29362,Shiki-gun Miyake-cho,Nara,磯城郡三宅町
29363,Shiki-gun Tawaramoto-cho,Nara,磯城郡田原本町
29385,Uda-gun Soni-mura,Nara,宇陀郡曽爾村
29386,Uda-gun Mitsue-mura,Nara,宇陀郡御杖村
29401,Takaichi-gun Takatori-cho,Nara,高市郡高取町
29402,Takaichi-gun Asuka-mura,Nara,高市郡明日香村
29424,Kitakatsuragi-gun Kammaki-cho,Nara,北葛城郡上牧町
29425,Kitakatsuragi-gun Oji-cho,Nara,北葛城郡王寺町
29426,Kitakatsuragi-gun Koryo-cho,Nara,北葛城郡広陵町
29427,Kitakatsuragi-gun Kawai-cho,Nara,北葛城郡河合町
29441,Yoshino-gun Yoshino-cho,Nara,吉野郡吉野町
29442,Yoshino-gun Oyodo-cho,Nara,吉野郡大淀町
29443,Yoshino-gun Shimoichi-cho,Nara,吉野郡下市町
29444,Yoshino-gun Kurotaki-mura,Nara,吉野郡黒滝村
29446,Yoshino-gun Tenkawa-mura,Nara,吉野郡天川村
29447,Yoshino-gun Nosegawa-mura,Nara,吉野郡野迫川村
29449,Yoshino-gun Totsukawa-mura,Nara,吉野郡十津川村
29450,Yoshino-gun Shimokitayama-mura,Nara,吉野郡下北山村
29451,Yoshino-gun Kamikitayama-mura,Nara,吉野郡上北山村
29452,Yoshino-gun Kawakami-mura,Nara,吉野郡川上村
29453,Yoshino-gun Higashiyoshino-mura,Nara,吉野郡東吉野村
30201,Wakayama-shi,Wakayama,和歌山市
30202,Kainan-shi,Wakayama,海南市
30203,Hashimoto-shi,Wakayama,橋本市
30204,Arida-shi,Wakayama,有田市
30205,Gobo-shi,Wakayama,御坊市
30206,Tanabe-shi,Wakayama,田辺市
30207,Shingu-shi,Wakayama,新宮市
30208,Kinokawa-shi,Wakayama,紀の川市
30209,Iwade-shi,Wakayama,岩出市
30304,Kaiso-gun Kimino-cho,Wakayama,海草郡紀美野町
30341,Ito-gun Katsuragi-cho,Wakayama,伊都郡かつらぎ町
30343,Ito-gun Kudoyama-cho,Wakayama,伊都郡九度山町
30344,Ito-gun Koya-cho,Wakayama,伊都郡高野町
30361,Arida-gun Yuasa-cho,Wakayama,有田郡湯浅町
30362,Arida-gun Hirogawa-cho,Wakayama,有田郡広川町
30366,Arida-gun Aridagawa-cho,Wakayama,有田郡有田川町
30381,Hidaka-gun Mihama-cho,Wakayama,日高郡美浜町
30382,Hidaka-gun Hidaka-cho,Wakayama,日高郡日高町
30383,Hidaka-gun Yura-cho,Wakayama,日高郡由良町
30390,Hidaka-gun Inami-cho,Wakayama,日高郡印南町
30391,Hidaka-gun Minabe-cho,Wakayama,日高郡みなべ町
30392,Hidaka-gun Hidakagawa-cho,Wakayama,日高郡日高川町
30401,Nishimuro-gun Shirahama-cho,Wakayama,西牟婁郡白浜町
30404,Nishimuro-gun Kamitonda-cho,Wakayama,西牟婁郡上富田町
30406,Nishimuro-gun Susami-cho,Wakayama,西牟婁郡すさみ町
30421,Higashimuro-gun Nachikatsura-cho,Wakayama,東牟婁郡那智勝浦町
30422,Higashimuro-gun Taiji-cho,Wakayama,東牟婁郡太地町
30424,Higashimuro-gun Kozagawa-cho,Wakayama,東牟婁郡古座川町
30427,Higashimuro-gun Kitayama-mura,Wakayama,東牟婁郡北山村
30428,Higashimuro-gun Kushimoto-cho,Wakayama,東牟婁郡串本町
31201,Tottori-shi,Tottori,鳥取市
31202,Yonago-shi,Tottori,米子市
31203,Kurayoshi-shi,Tottori,倉吉市
31204,Sakaiminato-shi,Tottori,境港市
31302,Iwami-gun Iwami-cho,Tottori,岩美郡岩美町
31325,Yazu-gun Wakasa-cho,Tottori,八頭郡若桜町
31328,Yazu-gun Chizu-cho,Tottori,八頭郡智頭町
31329,Yazu-gun Yazu-cho,Tottori,八頭郡八頭町
31364,Tohaku-gun Misasa-cho,Tottori,東伯郡三朝町
31370,Tohaku-gun Yurihama-cho,Tottori,東伯郡湯梨浜町
31371,Tohaku-gun Kotora-cho,Tottori,東伯郡琴浦町
31372,Tohaku-gun Hokuei-cho,Tottori,東伯郡北栄町
31384,Saihaku-gun Hiezu-son,Tottori,西伯郡日吉津村
31386,Saihaku-gun Daisen-cho,Tottori,西伯郡大山町
31389,Saihaku-gun Nambu-cho,Tottori,西伯郡南部町
31390,Saihaku-gun Hoki-cho,Tottori,西伯郡伯耆町
31401,Hino-gun Nichinan-cho,Tottori,日野郡日南町
31402,Hino-gun Hino-cho,Tottori,日野郡日野町
31403,Hino-gun Kofu-cho,Tottori,日野郡江府町
32201,Matsue-shi,Shimane,松江市
32202,Hamada-shi,Shimane,浜田市
32203,Izumo-shi,Shimane,出雲市
32204,Masuda-shi,Shimane,益田市
32205,Oda-shi,Shimane,大田市
32206,Yasugi-shi,Shimane,安来市
32207,Gotsu-shi,Shimane,江津市
32209,Unnan-shi,Shimane,雲南市
32343,Nita-gun Okuizumo-cho,Shimane,仁多郡奥出雲町
32386,Iishi-gun Iinan-cho,Shimane,飯石郡飯南町
32441,Ochi-gun Kawamoto-machi,Shimane,邑智郡川本町
32448,Ochi-gun Misato-cho,Shimane,邑智郡美郷町
32449,Ochi-gun Onan-cho,Shimane,邑智郡邑南町
32501,Kanoashi-gun Tsuwano-cho,Shimane,鹿足郡津和野町
32505,Kanoashi-gun Yoshika-cho,Shimane,鹿足郡吉賀町
32525,Oki-gun Ama-cho,Shimane,隠岐郡海士町
32526,Oki-gun Nishinoshima-cho,Shimane,隠岐郡西ノ島町
32527,Oki-gun Chibu-mura,Shimane,隠岐郡知夫村
32528,Oki-gun Okinoshima-cho,Shimane,隠岐郡隠岐の島町
33101,Okayama-shi Kita-ku,Okayama,岡山市北区
33102,Okayama-shi Naka-ku,Okayama,岡山市中区
33103,Okayama-shi Higashi-ku,Okayama,岡山市東区
33104,Okayama-shi Minami-ku,Okayama,岡山市南区
33202,Kurashiki-shi,Okayama,倉敷市
33203,Tsuyama-shi,Okayama,津山市
33204,Tamano-shi,Okayama,玉野市
33205,Kasaoka-shi,Okayama,笠岡市
33207,Ibara-shi,Okayama,井原市
33208,Soja-shi,Okayama,総社市
33209,Takahashi-shi,Okayama,高梁市
33210,Niimi-shi,Okayama,新見市
33211,Bizen-shi,Okayama,備前市
33212,Setochi-shi,Okayama,瀬戸内市
33213,Akaiwa-shi,Okayama,赤磐市
33214,Maniwa-shi,Okayama,真庭市
33215,Mimasaka-shi,Okayama,美作市
33216,Asakuchi-shi,Okayama,浅口市
33346,Wake-gun Wake-cho,Okayama,和気郡和気町
33423,Tsukubo-gun Hayashima-cho,Okayama,都窪郡早島町
33445,Asakuchi-gun Satosho-cho,Okayama,浅口郡里庄町
33461,Oda-gun Yakage-cho,Okayama,小田郡矢掛町
33586,Maniwa-gun Shinjo-son,Okayama,真庭郡新庄村
33606,Tomata-gun Kagamino-cho,Okayama,苫田郡鏡野町
33622,Katsuta-gun Shoo-cho,Okayama,勝田郡勝央町
33623,Katsuta-gun Nagi-cho,Okayama,勝田郡奈義町
33643,Aida-gun Nishiawakura-son,Okayama,英田郡西粟倉村
33663,Kume-gun Kumenan-cho,Okayama,久米郡久米南町
33666,Kume-gun Misaki-cho,Okayama,久米郡美咲町
33681,Kaga-gun Kibichuo-cho,Okayama,加賀郡吉備中央町
34101,Hiroshima-shi Naka-ku,Hiroshima,広島市中区
34102,Hiroshima-shi Higashi-ku,Hiroshima,広島市東区
34103,Hiroshima-shi Minami-ku,Hiroshima,広島市南区
34104,Hiroshima-shi Nishi-ku,Hiroshima,広島市西区
34105,Hiroshima-shi Asaminami-ku,Hiroshima,広島市安佐南区
34106,Hiroshima-shi Asakita-ku,Hiroshima,広島市安佐北区
34107,Hiroshima-shi Aki-ku,Hiroshima,広島市安芸区
34108,Hiroshima-shi Saeki-ku,Hiroshima,広島市佐伯区
34202,Kure-shi,Hiroshima,呉市
34203,Takehara-shi,Hiroshima,竹原市
34204,Mihara-shi,Hiroshima,三原市
34205,Onomichi-shi,Hiroshima,尾道市
34207,Fukuyama-shi,Hiroshima,福山市
34208,Fuchu-shi,Hiroshima,府中市
34209,Miyoshi-shi,Hiroshima,三次市
34210,Shobara-shi,Hiroshima,庄原市
34211,Otake-shi,Hiroshima,大竹市
34212,Higashihiroshima-shi,Hiroshima,東広島市
34213,Hatsukaichi-shi,Hiroshima,廿日市市
34214,Akitakata-shi,Hiroshima,安芸高田市
34215,Etajima-shi,Hiroshima,江田島市
34302,Aki-gun Fuchu-cho,Hiroshima,安芸郡府中町
34304,Aki-gun Kaita-cho,Hiroshima,安芸郡海田町
34307,Aki-gun Kumano-cho,Hiroshima,安芸郡熊野町
34309,Aki-gun Saka-cho,Hiroshima,安芸郡坂町
34368,Yamagata-gun Akiota-cho,Hiroshima,山県郡安芸太田町
34369,Yamagata-gun Kitahiroshima-cho,Hiroshima,山県郡北広島町
34431,Toyota-gun Osakikamijima-cho,Hiroshima,豊田郡大崎上島町
34462,Sera-gun Sera-cho,Hiroshima,世羅郡世羅町
34545,Jinseki-gun Jinsekikogen-cho,Hiroshima,神石郡神石高原町
35201,Shimonoseki-shi,Yamaguchi,下関市
35202,Ube-shi,Yamaguchi,宇部市
35203,Yamaguchi-shi,Yamaguchi,山口市
35204,Hagi-shi,Yamaguchi,萩市
35206,Hofu-shi,Yamaguchi,防府市
35207,Kudamatsu-shi,Yamaguchi,下松市
35208,Iwakuni-shi,Yamaguchi,岩国市
35210,Hikari-shi,Yamaguchi,光市
35211,Nagato-shi,Yamaguchi,長門市
35212,Yanai-shi,Yamaguchi,柳井市
35213,Mine-shi,Yamaguchi,美祢市
35215,Shunan-shi,Yamaguchi,周南市
35216,Sanyoonoda-shi,Yamaguchi,山陽小野田市
35305,Oshima-gun Suooshima-cho,Yamaguchi,大島郡周防大島町
35321,Kuga-gun Waki-cho,Yamaguchi,玖珂郡和木町
35341,Kumage-gun Kaminoseki-cho,Yamaguchi,熊毛郡上関町
35343,Kumage-gun Tabuse-cho,Yamaguchi,熊毛郡田布施町
35344,Kumage-gun Hirao-cho,Yamaguchi,熊毛郡平生町
35502,Abu-gun Abu-cho,Yamaguchi,阿武郡阿武町
36201,Tokushima-shi,Tokushima,徳島市
36202,Naruto-shi,Tokushima,鳴門市
36203,Komatsushima-shi,Tokushima,小松島市
36204,Anan-shi,Tokushima,阿南市
36205,Yoshinogawa-shi,Tokushima,吉野川市
36206,Awa-shi,Tokushima,阿波市
36207,Mima-shi,Tokushima,美馬市
36208,Miyoshi-shi,Tokushima,三好市
36301,Katsura-gun Katsura-cho,Tokushima,勝浦郡勝浦町
36302,Katsura-gun Kamikatsu-cho,Tokushima,勝浦郡上勝町
36321,Myodo-gun Sanagochi-son,Tokushima,名東郡佐那河内村
36341,Myozai-gun Ishii-cho,Tokushima,名西郡石井町
36342,Myozai-gun Kamiyama-cho,Tokushima,名西郡神山町
36368,Naka-gun Naka-cho,Tokushima,那賀郡那賀町
36383,Kaifu-gun Mugi-cho,Tokushima,海部郡牟岐町
36387,Kaifu-gun Minami-cho,Tokushima,海部郡美波町
36388,Kaifu-gun Kaiyo-cho,Tokushima,海部郡海陽町
36401,Itano-gun Matsushige-cho,Tokushima,板野郡松茂町
36402,Itano-gun Kitajima-cho,Tokushima,板野郡北島町
36403,Itano-gun Aizumi-cho,Tokushima,板野郡藍住町
36404,Itano-gun Itano-cho,Tokushima,板野郡板野町
36405,Itano-gun Kamiita-cho,Tokushima,板野郡上板町
36468,Mima-gun Tsurugi-cho,Tokushima,美馬郡つるぎ町
36489,Miyoshi-gun Higashimiyoshi-cho,Tokushima,三好郡東みよし町
37201,Takamatsu-shi,Kagawa,高松市
37202,Marugame-shi,Kagawa,丸亀市
37203,Sakaide-shi,Kagawa,坂出市
37204,Zentsuji-shi,Kagawa,善通寺市
37205,Kanonji-shi,Kagawa,観音寺市
37206,Sanuki-shi,Kagawa,さぬき市
37207,Higashikagawa-shi,Kagawa,東かがわ市
37208,Mitoyo-shi,Kagawa,三豊市
37322,Shozu-gun Tonosho-cho,Kagawa,小豆郡土庄町
37324,Shozu-gun Shodoshima-cho,Kagawa,小豆郡小豆島町
37341,Kita-gun Miki-cho,Kagawa,木田郡三木町
37364,Kagawa-gun Naoshima-cho,Kagawa,香川郡直島町
37386,Ayauta-gun Utazu-cho,Kagawa,綾歌郡宇多津町
37387,Ayauta-gun Ayagawa-cho,Kagawa,綾歌郡綾川町
37403,Nakatado-gun Kotohira-cho,Kagawa,仲多度郡琴平町
37404,Nakatado-gun Tadotsu-cho,Kagawa,仲多度郡多度津町
37406,Nakatado-gun Manno-cho,Kagawa,仲多度郡まんのう町
38201,Matsuyama-shi,Ehime,松山市
38202,Imabari-shi,Ehime,今治市
38203,Uwajima-shi,Ehime,宇和島市
38204,Yawatahama-shi,Ehime,八幡浜市
38205,Niihama-shi,Ehime,新居浜市
38206,Saijo-shi,Ehime,西条市
38207,Ozu-shi,Ehime,大洲市
38210,Iyo-shi,Ehime,伊予市
38213,Shikokuchuo-shi,Ehime,四国中央市
38214,Seiyo-shi,Ehime,西予市
38215,Toon-shi,Ehime,東温市
38356,Ochi-gun Kamijima-cho,Ehime,越智郡上島町
38386,Kamiukena-gun Kumakogen-cho,Ehime,上浮穴郡久万高原町
38401,Iyo-gun Masaki-cho,Ehime,伊予郡松前町
38402,Iyo-gun Tobe-cho,Ehime,伊予郡砥部町
38422,Kita-gun Uchiko-cho,Ehime,喜多郡内子町
38442,Nishiuwa-gun Ikata-cho,Ehime,西宇和郡伊方町
38484,Kitauwa-gun Matsuno-cho,Ehime,北宇和郡松野町
38488,Kitauwa-gun Kihoku-cho,Ehime,北宇和郡鬼北町
38506,Minamiuwa-gun Ainan-cho,Ehime,南宇和郡愛南町
39201,Kochi-shi,Kochi,高知市
39202,Muroto-shi,Kochi,室戸市
39203,Aki-shi,Kochi,安芸市
39204,Nankoku-shi,Kochi,南国市
39205,Tosa-shi,Kochi,土佐市
39206,Susaki-shi,Kochi,須崎市
39208,Sukumo-shi,Kochi,宿毛市
39209,Tosashimizu-shi,Kochi,土佐清水市
39210,Shimanto-shi,Kochi,四万十市
39211,Konan-shi,Kochi,香南市
39212,Kami-shi,Kochi,香美市
39301,Aki-gun Toyo-cho,Kochi,安芸郡東洋町
39302,Aki-gun Nahari-cho,Kochi,安芸郡奈半利町
39303,Aki-gun Tano-cho,Kochi,安芸郡田野町
39304,Aki-gun Yasuda-cho,Kochi,安芸郡安田町
39305,Aki-gun Kitagawa-mura,Kochi,安芸郡北川村
39306,Aki-gun Umaji-mura,Kochi,安芸郡馬路村
39307,Aki-gun Geisei-mura,Kochi,安芸郡芸西村
39341,Nagaoka-gun Motoyama-cho,Kochi,長岡郡本山町
39344,Nagaoka-gun Otoyo-cho,Kochi,長岡郡大豊町
39363,Tosa-gun Tosa-cho,Kochi,土佐郡土佐町
39364,Tosa-gun Okawa-mura,Kochi,土佐郡大川村
39386,Agawa-gun Ino-cho,Kochi,吾川郡いの町
39387,Agawa-gun Niyodogawa-cho,Kochi,吾川郡仁淀川町
39401,Takaoka-gun Nakatosa-cho,Kochi,高岡郡中土佐町
39402,Takaoka-gun Sakawa-cho,Kochi,高岡郡佐川町
39403,Takaoka-gun Ochi-cho,Kochi,高岡郡越知町
39405,Takaoka-gun Yusuhara-cho,Kochi,高岡郡檮原町
39410,Takaoka-gun Hidaka-mura,Kochi,高岡郡日高村
39411,Takaoka-gun Tsuno-cho,Kochi,高岡郡津野町
39412,Takaoka-gun Shimanto-cho,Kochi,高岡郡四万十町
39424,Hata-gun Otsuki-cho,Kochi,幡多郡大月町
39427,Hata-gun Mihara-mura,Kochi,幡多郡三原村
39428,Hata-gun Kuroshio-cho,Kochi,幡多郡黒潮町
40101,Kitakyushu-shi Moji-ku,Fukuoka,北九州市門司区
40103,Kitakyushu-shi Wakamatsu-ku,Fukuoka,北九州市若松区
40105,Kitakyushu-shi Tobata-ku,Fukuoka,北九州市戸畑区
40106,Kitakyushu-shi Kokurakita-ku,Fukuoka,北九州市小倉北区
40107,Kitakyushu-shi Kokuraminami-ku,Fukuoka,北九州市小倉南区
40108,Kitakyushu-shi Yahatahigashi-ku,Fukuoka,北九州市八幡東区
40109,Kitakyushu-shi Yahatanishi-ku,Fukuoka,北九州市八幡西区
40131,Fukuoka-shi Higashi-ku,Fukuoka,福岡市東区
40132,Fukuoka-shi Hakata-ku,Fukuoka,福岡市博多区
40133,Fukuoka-shi Chuo-ku,Fukuoka,福岡市中央区
40134,Fukuoka-shi Minami-ku,Fukuoka,福岡市南区
40135,Fukuoka-shi Nishi-ku,Fukuoka,福岡市西区
40136,Fukuoka-shi Jonan-ku,Fukuoka,福岡市城南区
40137,Fukuoka-shi Sawara-ku,Fukuoka,福岡市早良区
40202,Omuta-shi,Fukuoka,大牟田市
40203,Kurume-shi,Fukuoka,久留米市
40204,Nogata-shi,Fukuoka,直方市
40205,Iizuka-shi,Fukuoka,飯塚市
40206,Tagawa-shi,Fukuoka,田川市
40207,Yanagawa-shi,Fukuoka,柳川市
40210,Yame-shi,Fukuoka,八女市
40211,Chikugo-shi,Fukuoka,筑後市
40212,Okawa-shi,Fukuoka,大川市
40213,Yukuhashi-shi,Fukuoka,行橋市
40214,Buzen-shi,Fukuoka,豊前市
40215,Nakama-shi,Fukuoka,中間市
40216,Ogori-shi,Fukuoka,小郡市
40217,Chikushino-shi,Fukuoka,筑紫野市
40218,Kasuga-shi,Fukuoka,春日市
40219,Onojo-shi,Fukuoka,大野城市
40220,Munakata-shi,Fukuoka,宗像市
40221,Dazaifu-shi,Fukuoka,太宰府市
40223,Koga-shi,Fukuoka,古賀市
40224,Fukutsu-shi,Fukuoka,福津市
40225,Ukiha-shi,Fukuoka,うきは市
40226,Miyawaka-shi,Fukuoka,宮若市
40227,Kama-shi,Fukuoka,嘉麻市
40228,Asakura-shi,Fukuoka,朝倉市
40229,Miyama-shi,Fukuoka,みやま市
40230,Itoshima-shi,Fukuoka,糸島市
40231,Nakagawa-shi,Fukuoka,那珂川市
40341,Kasuya-gun Umi-machi,Fukuoka,糟屋郡宇美町
40342,Kasuya-gun Sasaguri-machi,Fukuoka,糟屋郡篠栗町
40343,Kasuya-gun Shime-machi,Fukuoka,糟屋郡志免町
40344,Kasuya-gun Sue-machi,Fukuoka,糟屋郡須恵町
40345,Kasuya-gun Shingu-machi,Fukuoka,糟屋郡新宮町
40348,Kasuya-gun Hisayama-machi,Fukuoka,糟屋郡久山町
40349,Kasuya-gun Kasuya-machi,Fukuoka,糟屋郡粕屋町
40381,Onga-gun Ashiya-machi,Fukuoka,遠賀郡芦屋町
40382,Onga-gun Mizumaki-machi,Fukuoka,遠賀郡水巻町
40383,Onga-gun Okagaki-machi,Fukuoka,遠賀郡岡垣町
40384,Onga-gun Onga-cho,Fukuoka,遠賀郡遠賀町
40401,Kurate-gun Kotake-machi,Fukuoka,鞍手郡小竹町
40402,Kurate-gun Kurate-machi,Fukuoka,鞍手郡鞍手町
40421,Kaho-gun Keisen-machi,Fukuoka,嘉穂郡桂川町
40447,Asakura-gun Chikuzen-machi,Fukuoka,朝倉郡筑前町
40448,Asakura-gun Toho-mura,Fukuoka,朝倉郡東峰村
40503,Mii-gun Tachiarai-machi,Fukuoka,三井郡大刀洗町
40522,Mizuma-gun Oki-machi,Fukuoka,三潴郡大木町
40544,Yame-gun Hirokawa-machi,Fukuoka,八女郡広川町
40601,Tagawa-gun Kawara-machi,Fukuoka,田川郡香春町
40602,Tagawa-gun Soeda-machi,Fukuoka,田川郡添田町
40604,Tagawa-gun Itoda-machi,Fukuoka,田川郡糸田町
40605,Tagawa-gun Kawasaki-machi,Fukuoka,田川郡川崎町
40608,Tagawa-gun Oto-machi,Fukuoka,田川郡大任町
40609,Tagawa-gun Aka-mura,Fukuoka,田川郡赤村
40610,Tagawa-gun Fukuchi-machi,Fukuoka,田川郡福智町
40621,Miyako-gun Kanda-machi,Fukuoka,京都郡苅田町
40625,Miyako-gun Miyako-machi,Fukuoka,京都郡みやこ町
40642,Chikujo-gun Yoshitomi-machi,Fukuoka,築上郡吉富町
40646,Chikujo-gun Koge-machi,Fukuoka,築上郡上毛町
40647,Chikujo-gun Chikujo-machi,Fukuoka,築上郡築上町
41201,Saga-shi,Saga,佐賀市
41202,Karatsu-shi,Saga,唐津市
41203,Tosu-shi,Saga,鳥栖市
41204,Taku-shi,Saga,多久市
41205,Imari-shi,Saga,伊万里市
41206,Takeo-shi,Saga,武雄市
41207,Kashima-shi,Saga,鹿島市
41208,Ogi-shi,Saga,小城市
41209,Ureshino-shi,Saga,嬉野市
41210,Kanzaki-shi,Saga,神埼市
41327,Kanzaki-gun Yoshinogari-cho,Saga,神埼郡吉野ヶ里町
41341,Miyaki-gun Kiyama-cho,Saga,三養基郡基山町
41345,Miyaki-gun Kamimine-cho,Saga,三養基郡上峰町
41346,Miyaki-gun Miyaki-cho,Saga,三養基郡みやき町
41387,Higashimatsura-gun Genkai-cho,Saga,東松浦郡玄海町
41401,Nishimatsura-gun Arita-cho,Saga,西松浦郡有田町
41423,Kishima-gun Omachi-cho,Saga,杵島郡大町町
41424,Kishima-gun Kohoku-machi,Saga,杵島郡江北町
41425,Kishima-gun Shiroishi-cho,Saga,杵島郡白石町
41441,Fujitsu-gun Tara-cho,Saga,藤津郡太良町
42201,Nagasaki-shi,Nagasaki,長崎市
42202,Sasebo-shi,Nagasaki,佐世保市
42203,Shimabara-shi,Nagasaki,島原市
42204,Isahaya-shi,Nagasaki,諫早市
42205,Omura-shi,Nagasaki,大村市
42207,Hirado-shi,Nagasaki,平戸市
42208,Matsura-shi,Nagasaki,松浦市
42209,Tsushima-shi,Nagasaki,対馬市
42210,Iki-shi,Nagasaki,壱岐市
42211,Goto-shi,Nagasaki,五島市
42212,Saikai-shi,Nagasaki,西海市
42213,Unzen-shi,Nagasaki,雲仙市
42214,Minamishimabara-shi,Nagasaki,南島原市
42307,Nishisonogi-gun Nagayo-cho,Nagasaki,西彼杵郡長与町
42308,Nishisonogi-gun Togitsu-cho,Nagasaki,西彼杵郡時津町
42321,Higashisonogi-gun Higashisonogi-cho,Nagasaki,東彼杵郡東彼杵町
42322,Higashisonogi-gun Kawatana-cho,Nagasaki,東彼杵郡川棚町
42323,Higashisonogi-gun Hasami-cho,Nagasaki,東彼杵郡波佐見町
42383,Kitamatsura-gun Ojika-cho,Nagasaki,北松浦郡小値賀町
42391,Kitamatsura-gun Saza-cho,Nagasaki,北松浦郡佐々町
42411,Minamimatsura-gun Shinkamigoto-cho,Nagasaki,南松浦郡新上五島町
43101,Kumamoto-shi Chuo-ku,Kumamoto,熊本市中央区
43102,Kumamoto-shi Higashi-ku,Kumamoto,熊本市東区
43103,Kumamoto-shi Nishi-ku,Kumamoto,熊本市西区
43104,Kumamoto-shi Minami-ku,Kumamoto,熊本市南区
43105,Kumamoto-shi Kita-ku,Kumamoto,熊本市北区
43202,Yatsushiro-shi,Kumamoto,八代市
43203,Hitoyoshi-shi,Kumamoto,人吉市
43204,Arao-shi,Kumamoto,荒尾市
43205,Minamata-shi,Kumamoto,水俣市
43206,Tamana-shi,Kumamoto,玉名市
43208,Yamaga-shi,Kumamoto,山鹿市
43210,Kikuchi-shi,Kumamoto,菊池市
43211,Uto-shi,Kumamoto,宇土市
43212,Kamiamakusa-shi,Kumamoto,上天草市
43213,Uki-shi,Kumamoto,宇城市
43214,Aso-shi,Kumamoto,阿蘇市
43215,Amakusa-shi,Kumamoto,天草市
43216,Koshi-shi,Kumamoto,合志市
43348,Shimomashiki-gun Misato-machi,Kumamoto,下益城郡美里町
43364,Tamana-gun Gyokuto-machi,Kumamoto,玉名郡玉東町
43367,Tamana-gun Nankan-machi,Kumamoto,玉名郡南関町
43368,Tamana-gun Nagasu-machi,Kumamoto,玉名郡長洲町
43369,Tamana-gun Nagomi-machi,Kumamoto,玉名郡和水町
43403,Kikuchi-gun Ozu-machi,Kumamoto,菊池郡大津町
43404,Kikuchi-gun Kikuyo-machi,Kumamoto,菊池郡菊陽町
43423,Aso-gun Minamioguni-machi,Kumamoto,阿蘇郡南小国町
43424,Aso-gun Oguni-machi,Kumamoto,阿蘇郡小国町
43425,Aso-gun Ubuyama-mura,Kumamoto,阿蘇郡産山村
43428,Aso-gun Takamori-machi,Kumamoto,阿蘇郡高森町
43432,Aso-gun Nishihara-mura,Kumamoto,阿蘇郡西原村
43433,Aso-gun Minamiaso-mura,Kumamoto,阿蘇郡南阿蘇村
43441,Kamimashiki-gun Mifune-machi,Kumamoto,上益城郡御船町
43442,Kamimashiki-gun Kashima-machi,Kumamoto,上益城郡嘉島町
43443,Kamimashiki-gun Mashiki-machi,Kumamoto,上益城郡益城町
43444,Kamimashiki-gun Kosa-machi,Kumamoto,上益城郡甲佐町
43447,Kamimashiki-gun Yamato-cho,Kumamoto,上益城郡山都町
43468,Yatsushiro-gun Hikawa-cho,Kumamoto,八代郡氷川町
43482,Ashikita-gun Ashikita-machi,Kumamoto,葦北郡芦北町
43484,Ashikita-gun Tsunagi-machi,Kumamoto,葦北郡津奈木町
43501,Kuma-gun Nishiki-machi,Kumamoto,球磨郡錦町
43505,Kuma-gun Taragi-machi,Kumamoto,球磨郡多良木町
43507,Kuma-gun Mizukami-mura,Kumamoto,球磨郡水上村
